ITEM: TIMESTEP
4900
ITEM: NUMBER OF ATOMS
6980
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.970458 -2.73802 0.0950478 0.1
-0.727931 -2.5443 0.0957876 0.1
-0.781144 -2.72875 0.141731 0.1
-0.625912 -2.83642 0.0928047 0.1
-0.210145 -2.5416 0.392496 0.5
0.285332 -2.70845 0.0981343 0.1
0.437855 -2.86656 0.0984567 0.1
0.191651 -2.89163 0.0993984 0.1
0.767758 -2.45252 0.384081 0.5
1.44676 -2.49921 0.0979821 0.1
1.40126 2.55753 3.73269 0.1
-1.43176 -1.82773 0.0944358 0.1
-1.15974 -2.26386 0.397136 0.5
-0.872466 -1.8426 0.08988 0.1
-0.607105 -2.14984 0.595501 0.1
-0.154706 -2.03449 0.0868789 0.1
0.0367013 -1.87266 0.098353 0.1
0.3769 -2.08084 0.0982728 0.1
0.264747 -2.38354 0.0855742 0.1
0.0316604 -2.09729 0.0897995 0.1
0.241956 -2.10353 0.52908 0.15
0.19193 -2.00859 0.146297 0.1
0.204226 -2.19769 0.0974893 0.1
1.13149 -2.08406 0.0907094 0.1
0.855134 -1.94246 0.0917199 0.1
1.15479 -1.84001 0.0910256 0.1
1.02546 -1.95102 0.188935 0.1
1.03745 -1.91943 0.408892 0.1
1.6307 -2.0005 0.397411 0.5
1.27251 -2.35607 0.0892076 0.1
2.1449 -1.95338 0.0970124 0.1
2.24403 -1.83963 0.228574 0.1
-2.62775 -1.2841 0.0820611 0.1
-2.50915 -1.44127 0.0982593 0.1
-2.41412 -1.61466 0.0936818 0.1
-2.31916 -1.38481 0.0953961 0.1
-1.91997 -1.69799 0.409346 0.5
-1.34934 -1.66236 0.234073 0.1
-1.24726 -1.75763 0.0944847 0.1
-1.25872 -1.67332 0.410148 0.1
-1.43578 -1.55469 0.0935906 0.1
-0.944551 -1.58703 0.0981065 0.1
-1.04922 -1.7573 0.0967802 0.1
-1.15173 -1.67341 0.242357 0.1
-1.0187 -1.68142 0.387358 0.1
-0.424569 -1.61745 0.399483 0.5
0.49847 -1.54226 0.344255 0.5
0.987304 -1.74574 0.0887662 0.1
1.0272 -1.51832 0.0853111 0.1
1.14883 -1.6539 0.160499 0.1
1.12771 -1.67616 0.423687 0.1
1.04438 -1.775 0.27492 0.1
1.3222 -1.60449 0.085181 0.1
1.69033 -1.47612 0.0983389 0.1
2.33522 -1.72035 0.0973723 0.1
2.24535 -1.23053 0.428871 0.5
1.97332 -1.62669 0.0887264 0.1
2.12305 -1.75521 0.0973758 0.1
2.56937 -1.35106 0.0312715 0.1
-2.39585 -0.872962 0.39336 0.5
-1.95777 -1.16363 0.0984781 0.1
-1.87084 -0.895517 0.0981089 0.1
-1.5897 -0.618404 0.0984648 0.1
-1.70672 -1.22159 0.0981958 0.1
-0.631638 -1.15281 0.0926575 0.1
-1.16656 -1.08573 0.341758 0.5
-0.789927 -0.697837 0.0939865 0.1
-0.666277 -0.894967 0.0920738 0.1
-0.614175 -0.859356 0.306074 0.1
-0.00846891 -1.2007 0.142181 0.15
-0.439304 -1.10983 0.093271 0.1
-0.242855 -1.13589 0.096168 0.1
-0.28305 -0.884485 0.094624 0.1
-0.127747 -0.9853 0.156691 0.1
-0.549381 -0.685053 0.142903 0.15
-0.557866 -1.03536 0.234135 0.1
-0.0135376 -1.02311 0.315088 0.1
-0.328251 -1.02148 0.233117 0.1
-0.473918 -0.9172 0.0979405 0.1
-0.413884 -0.847187 0.273102 0.1
-0.522621 -0.703044 0.388818 0.1
0.0593653 -0.967121 0.096123 0.1
0.207489 -1.09509 0.0920377 0.1
0.174958 -0.993092 0.257192 0.1
0.250252 -0.907148 0.0936129 0.1
0.403325 -0.784899 0.0916139 0.1
0.425097 -1.00105 0.0981739 0.1
0.358251 -0.903629 0.258987 0.1
0.553794 -0.935061 0.255918 0.1
0.479395 -0.790184 0.369233 0.1
0.588992 -0.827523 0.0927058 0.1
0.550526 -0.680524 0.220046 0.1
0.561286 -0.955577 0.452741 0.1
0.909097 -0.808633 0.0829829 0.1
1.04312 -0.662232 0.0976384 0.1
0.814689 -0.982989 0.0934538 0.1
0.704947 -0.638914 0.0966402 0.1
0.727274 -0.99728 0.331411 0.1
0.623041 -1.02035 0.0927376 0.1
0.849073 -0.701225 0.214349 0.1
0.733631 -0.850191 0.212388 0.1
0.749817 -0.9538 0.517332 0.1
1.30903 -1.10691 0.39631 0.5
1.73048 -0.763542 0.0984001 0.1
1.93229 -0.725445 0.244174 0.1
2.263 -0.744746 0.0901443 0.1
1.91078 -0.855862 0.0972226 0.1
1.80523 -1.02154 0.0893367 0.1
2.06627 -0.734203 0.098281 0.1
2.58751 -0.861252 0.0985118 0.1
2.7136 -1.01749 0.0983732 0.1
2.78046 -0.796441 0.0984044 0.1
-2.81859 -0.553524 0.100095 0.1
-2.74631 -0.328134 0.0988679 0.1
-2.53732 -0.33012 0.0982773 0.1
-2.6308 0.00294841 0.0994467 0.1
-2.89057 -0.0604248 0.0987936 0.1
-2.25354 -0.272065 0.0977095 0.1
-2.05655 -0.46283 0.0979879 0.1
-1.84381 -0.621318 0.146944 0.15
-1.40432 -0.32868 0.0983875 0.1
-1.37308 -0.569943 0.0986377 0.1
-0.87193 -0.169938 0.357068 0.5
-0.360648 -0.0247653 0.0919252 0.1
0.00570669 -0.425088 0.335954 0.5
0.549905 -0.328433 0.0983275 0.1
0.54191 -0.526975 0.0958843 0.1
0.390858 -0.0335737 0.097712 0.1
0.509949 -0.0266086 0.25656 0.1
0.565365 -0.130283 0.0975669 0.1
0.717918 -0.43673 0.0984318 0.1
1.07844 -0.259548 0.0979846 0.1
0.910068 -0.1531 0.0948385 0.1
0.882372 -0.547253 0.0970898 0.1
0.731401 -0.238894 0.0980339 0.1
0.901946 -0.35078 0.0979504 0.1
1.07714 -0.459587 0.0982364 0.1
0.82984 -0.0445855 0.235095 0.1
1.04768 -0.114804 0.231728 0.1
1.22931 -0.594968 0.097335 0.1
1.63111 -0.214944 0.323538 0.5
2.08084 -0.536366 0.0964238 0.1
2.1486 -0.0213652 0.0960788 0.1
2.54882 -0.335181 0.408691 0.5
-2.81687 0.127764 0.0990159 0.1
-2.32659 0.0212629 0.0983582 0.1
-1.77911 0.0661589 0.3886 0.5
-1.41474 0.421375 0.0904243 0.1
-1.57299 0.551192 0.0985239 0.1
-1.29676 0.477113 0.23953 0.1
-1.40805 0.532422 0.393297 0.1
-1.28181 0.159093 0.0877018 0.1
-1.2291 0.493148 0.464324 0.1
-1.23395 0.346862 0.0959667 0.1
-1.23218 0.300002 0.430443 0.1
-1.17864 0.534004 0.0920459 0.1
-1.03728 0.338536 0.0945975 0.1
-1.13902 0.357529 0.265911 0.1
-0.543228 0.246849 0.0916755 0.1
-0.337543 0.365426 0.093173 0.1
-0.187115 0.0836762 0.0946355 0.1
-0.363307 0.171709 0.0926277 0.1
-0.308723 0.0746183 0.251899 0.1
-0.365651 0.26502 0.262823 0.1
-0.430351 0.22277 0.442564 0.1
-0.272964 0.100737 0.440837 0.1
-0.381925 0.117173 0.601462 0.1
-0.34293 0.324604 0.588408 0.1
0.187883 0.468717 0.352291 0.5
1.12349 0.00804033 0.0971377 0.1
0.919791 0.0441948 0.0924477 0.1
1.096 0.55308 0.342099 0.5
0.674313 0.116081 0.135524 0.15
0.735068 0.0725431 0.361395 0.1
0.675087 0.166986 0.523809 0.1
1.61334 0.342765 0.0982749 0.1
1.78373 0.468824 0.0982997 0.1
1.97911 0.507108 0.0980961 0.1
2.31078 0.198548 0.0977746 0.1
2.08734 0.340706 0.097169 0.1
1.86649 0.287743 0.097965 0.1
2.04598 0.148415 0.0962575 0.1
2.18827 0.11827 0.231675 0.1
1.99021 0.260516 0.250796 0.1
2.50876 0.1766 0.0982687 0.1
2.90256 0.0222868 0.0941536 0.1
2.70615 0.151462 0.0978968 0.1
2.87734 0.414871 0.0903645 0.1
2.89289 0.218938 0.0987101 0.1
-2.45113 0.756057 0.422191 0.5
-1.9072 0.598071 0.0981031 0.1
-2.12227 1.13312 0.0955238 0.1
-1.88286 0.630804 0.538829 0.1
