ITEM: TIMESTEP
3200
ITEM: NUMBER OF ATOMS
5584
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.969854 -2.73721 0.0960689 0.1
-0.727826 -2.54319 0.0977446 0.1
-0.78159 -2.72863 0.142536 0.1
-0.626167 -2.83515 0.0940154 0.1
-0.210455 -2.53964 0.395394 0.5
0.29846 -2.69284 0.0978588 0.1
0.418378 -2.86727 0.100161 0.1
0.213163 -2.88232 0.0944345 0.1
0.766614 -2.45148 0.385804 0.5
1.34161 -2.56038 0.098302 0.1
1.61126 2.42545 3.66513 0.1
-1.4313 -1.82711 0.0959714 0.1
-1.15912 -2.26164 0.400403 0.5
-0.872469 -1.84088 0.0924029 0.1
-0.607288 -2.14771 0.600029 0.1
-0.15484 -2.03335 0.0893651 0.1
0.0352871 -1.88943 0.0983378 0.1
0.375239 -2.08664 0.0977512 0.1
0.264228 -2.38257 0.086623 0.1
0.0317366 -2.0962 0.0903781 0.1
0.241133 -2.10266 0.531864 0.15
0.191759 -2.00683 0.146711 0.1
0.205036 -2.19543 0.0965497 0.1
1.13082 -2.0837 0.0913288 0.1
0.854281 -1.94196 0.0931289 0.1
1.15447 -1.83981 0.0916489 0.1
1.02495 -1.95058 0.190108 0.1
1.03702 -1.91887 0.410612 0.1
1.62995 -2.00075 0.398636 0.5
1.27184 -2.35587 0.090067 0.1
2.14416 -1.95393 0.0971425 0.1
2.24403 -1.83996 0.228586 0.1
-2.62682 -1.28385 0.0830867 0.1
-2.50843 -1.44113 0.0989022 0.1
-2.41367 -1.61425 0.0948728 0.1
-2.31774 -1.38352 0.0972596 0.1
-1.91875 -1.69721 0.412706 0.5
-1.34809 -1.66105 0.235119 0.1
-1.24691 -1.75605 0.0953635 0.1
-1.25893 -1.67192 0.412437 0.1
-1.43581 -1.55289 0.0961507 0.1
-0.942401 -1.58525 0.0984923 0.1
-1.04893 -1.75484 0.0967124 0.1
-1.14989 -1.67184 0.243603 0.1
-1.01832 -1.68035 0.389255 0.1
-0.424368 -1.61509 0.405286 0.5
-0.00838936 -1.1998 0.14395 0.15
0.497661 -1.54196 0.348188 0.5
0.986717 -1.74582 0.0902236 0.1
1.02664 -1.51861 0.0869046 0.1
1.14855 -1.65393 0.161588 0.1
1.12757 -1.67627 0.425653 0.1
1.04416 -1.77465 0.276673 0.1
1.32192 -1.60475 0.0859223 0.1
1.73181 -1.4367 0.0992894 0.1
2.33553 -1.72049 0.0975681 0.1
2.24528 -1.2316 0.429757 0.5
1.97318 -1.62722 0.089294 0.1
2.12329 -1.7554 0.0973903 0.1
2.56921 -1.35116 0.0314543 0.1
-2.39373 -0.872804 0.39745 0.5
-1.97382 -1.18062 0.098209 0.1
-1.7775 -0.553746 0.146988 0.15
-1.75565 -0.818874 0.10214 0.1
-1.57504 -0.703567 0.0979143 0.1
-1.77851 -1.1431 0.0988902 0.1
-0.631259 -1.15134 0.0951774 0.1
-1.16547 -1.08478 0.347276 0.5
-0.790152 -0.697627 0.0960526 0.1
-0.666146 -0.894396 0.0934523 0.1
-0.613058 -0.85727 0.31079 0.1
-0.438983 -1.10858 0.0947809 0.1
-0.242598 -1.13513 0.0974201 0.1
-0.283275 -0.884537 0.0958585 0.1
-0.128021 -0.985102 0.157449 0.1
-0.549434 -0.685284 0.144804 0.15
-0.557849 -1.03354 0.236919 0.1
-0.0138915 -1.02245 0.315933 0.1
-0.327014 -1.02118 0.234696 0.1
-0.473857 -0.916578 0.0980467 0.1
-0.413643 -0.847294 0.27511 0.1
-0.554074 -0.684955 0.392971 0.1
0.059245 -0.966783 0.0969748 0.1
0.207435 -1.09449 0.0931336 0.1
0.175025 -0.992914 0.258481 0.1
0.250075 -0.907119 0.0946697 0.1
0.403627 -0.785255 0.0927522 0.1
0.424984 -1.00155 0.0982694 0.1
0.357819 -0.905033 0.260171 0.1
0.554112 -0.934635 0.256616 0.1
0.479528 -0.790259 0.369921 0.1
0.589379 -0.827479 0.0928559 0.1
0.554597 -0.68135 0.221926 0.1
0.556786 -0.955858 0.453657 0.1
0.909415 -0.808515 0.0840369 0.1
1.04267 -0.661692 0.0985961 0.1
