ITEM: TIMESTEP
1500
ITEM: NUMBER OF ATOMS
2531
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.965535 -2.72673 0.102688 0.1
-0.724351 -2.57994 0.103798 0.1
-0.207275 -2.53448 0.431552 0.5
0.759858 -2.44444 0.42038 0.5
1.4644 -2.48448 0.0986255 0.1
-1.15015 -2.24995 0.421452 0.5
0.075714 -1.87661 0.109977 0.1
0.399611 -2.05516 0.10125 0.1
-0.14547 -2.04339 0.0988153 0.1
0.260958 -2.38414 0.0953617 0.1
0.0445712 -2.10295 0.09866 0.1
1.0909 -2.05139 0.0984009 0.1
0.857456 -1.91403 0.0974479 0.1
1.61984 -1.99621 0.423012 0.5
1.25401 -2.33654 0.0965847 0.1
2.12808 -1.96908 0.0984645 0.1
2.35337 -1.70189 0.0957122 0.1
-2.61954 -1.28559 0.0857908 0.1
-2.50971 -1.45256 0.0975604 0.1
-2.40535 -1.62192 0.0978937 0.1
-2.32189 -1.37861 0.0966532 0.1
-1.90976 -1.69728 0.423211 0.5
-1.37897 -1.7956 0.106628 0.1
-0.946357 -1.57552 0.0970191 0.1
-0.623529 -1.17453 0.0975758 0.1
-0.420501 -1.6141 0.452454 0.5
-0.014255 -1.21812 0.146011 0.15
0.49602 -1.54779 0.393954 0.5
0.970508 -1.74532 0.0948727 0.1
1.03348 -1.55207 0.0996093 0.1
1.25566 -1.61397 0.100733 0.1
1.13783 -1.85258 0.0938907 0.1
2.24134 -1.2344 0.449004 0.5
1.99309 -1.64676 0.0956831 0.1
1.76781 -1.48663 0.0976045 0.1
1.45029 1.44345 2.53692 0.1
1.36597 2.28191 2.68359 0.1
2.56422 -1.35549 0.0392103 0.1
-1.88021 -0.976369 0.0952839 0.1
-2.3825 -0.877176 0.412992 0.5
-1.68404 -0.883601 0.0954091 0.1
-1.57669 -0.447629 0.0905331 0.1
-1.79643 -0.6397 0.14434 0.15
-1.94631 -1.17789 0.0972098 0.1
-1.15761 -1.08599 0.368053 0.5
-0.797806 -0.703512 0.0932368 0.1
-0.437271 -1.09706 0.0993718 0.1
-0.644916 -0.94247 0.0973541 0.1
-0.252795 -1.17279 0.0942668 0.1
-0.27624 -0.897337 0.102441 0.1
-0.176262 -1.05616 0.239791 0.1
-0.593807 -0.843262 0.340665 0.1
-0.550685 -0.692101 0.143752 0.15
-0.563044 -1.06264 0.249378 0.1
-0.0489528 -0.961963 0.0950855 0.1
-0.100241 -1.07373 0.441443 0.1
0.1802 -1.01611 0.0994256 0.1
0.138208 -1.07925 0.277535 0.1
0.59419 -0.904944 0.0951866 0.1
0.620968 -0.489165 0.096899 0.1
0.296867 -0.956381 0.252393 0.1
0.387539 -0.80519 0.0941547 0.1
0.417229 -1.0103 0.0952262 0.1
0.893056 -0.767419 0.0989191 0.1
1.00881 -0.601368 0.101187 0.1
0.822252 -0.954214 0.105194 0.1
0.703241 -0.708955 0.0961533 0.1
1.30335 -1.10681 0.430033 0.5
1.7939 -0.754184 0.126821 0.1
2.03035 -0.658193 0.444335 0.1
2.20069 -0.700798 0.0981155 0.1
2.0091 -0.786993 0.100308 0.1
1.8165 -0.962509 0.096883 0.1
2.51103 -0.833556 0.095888 0.1
2.70339 -1.01321 0.117346 0.1
-2.85959 -0.473182 0.114848 0.1
-2.87591 -0.0182741 0.106048 0.1
-2.85839 0.182988 0.139313 0.1
-2.19503 -0.30466 0.100935 0.1
-1.36852 -0.512739 0.0994175 0.1
-0.865189 -0.174931 0.382345 0.5
-0.55957 0.245166 0.0916025 0.1
-0.329988 0.337237 0.0979202 0.1
0.00893127 -0.433785 0.370729 0.5
1.06624 -0.220236 0.10391 0.1
0.801705 -0.134955 0.0983613 0.1
0.824308 -0.521311 0.102033 0.1
0.705568 -0.307703 0.103495 0.1
0.506853 -0.226546 0.105215 0.1
0.901981 -0.337214 0.10222 0.1
0.945751 0.0159924 0.104164 0.1
1.14652 0.0183207 0.100731 0.1
1.12643 -0.41045 0.0965769 0.1
1.62401 -0.213912 0.364167 0.5
1.2403 -0.610058 0.098156 0.1
2.07134 -0.517305 0.0966223 0.1
2.55013 -0.336023 0.41997 0.5
-2.52277 -0.048962 0.1187 0.1
-1.9723 0.565596 0.102705 0.1
-1.7606 0.0497895 0.413951 0.5
-1.22905 0.412153 0.0946175 0.1
-1.43019 0.427876 0.0952811 0.1
-1.61136 0.530946 0.0974705 0.1
-1.29757 0.487876 0.261017 0.1
-1.03624 0.321462 0.0971521 0.1
-1.36178 0.49703 0.446656 0.1
-1.29034 0.21091 0.0907868 0.1
-1.32736 0.594862 0.0969389 0.1
-0.359277 -0.0603153 0.0933866 0.1
0.191215 0.463652 0.396629 0.5
-0.168215 0.0628899 0.094801 0.1
1.09134 0.556851 0.373087 0.5
0.692726 0.0833867 0.153397 0.15
1.63469 0.552379 0.0955444 0.1
1.97474 0.417438 0.101147 0.1
2.52614 0.184469 0.0956514 0.1
2.32633 0.159001 0.0955 0.1
2.10635 0.0154228 0.0985121 0.1
1.96399 0.216524 0.0973428 0.1
2.15936 0.219613 0.181882 0.1
1.77883 0.414389 0.130906 0.1
2.89492 0.0274813 0.0940705 0.1
2.71424 0.255584 0.098564 0.1
2.86252 0.403317 0.0950833 0.1
2.89353 0.211484 0.165744 0.1
-2.44065 0.743031 0.443454 0.5
-1.57314 1.08349 0.367746 0.5
-0.695176 0.743616 0.406362 0.5
-1.19127 0.738895 0.0850944 0.1
-1.00927 1.14301 0.0971287 0.1
-0.227332 1.48324 0.0966278 0.1
-0.272036 1.07552 0.0965762 0.1
0.403445 0.895814 0.076682 0.1
0.14385 1.05732 0.0955173 0.1
-0.192135 0.826528 0.0954206 0.1
0.603556 0.826782 0.0985196 0.1
1.1068 1.15909 0.54404 0.1
1.86023 0.662601 0.147163 0.15
2.45393 0.694576 0.420582 0.5
-2.42843 1.58515 0.0950059 0.1
-2.55284 1.29775 0.108224 0.1
-1.67117 1.60702 0.0955769 0.1
-2.0555 1.67043 0.0982085 0.1
-1.86079 1.72167 0.0982343 0.1
-2.2683 1.20512 0.0974938 0.1
-2.02777 1.39013 0.0983471 0.1
-1.87307 1.52123 0.0997363 0.1
-2.22826 1.56918 0.100096 0.1
-2.3007 1.76153 0.0974927 0.1
-0.76875 1.62472 0.368788 0.5
-0.323805 1.30432 0.10011 0.1
-0.205464 1.92462 0.116323 0.1
0.0589544 1.89667 0.0939112 0.1
-0.0206668 1.64741 0.16971 0.15
-0.0888725 1.02856 0.231516 0.1
0.000416416 1.30684 0.135146 0.1
1.22339 1.60979 0.229474 0.1
0.569402 1.37324 0.372138 0.5
1.36384 1.65578 0.0920159 0.1
1.70091 1.28906 0.415058 0.5
1.22652 1.07849 0.0986411 0.1
1.09901 1.24674 0.0957333 0.1
2.24647 1.83758 0.0975205 0.1
-0.872913 -0.489841 3.47751 0.1
2.51011 1.19439 0.0992196 0.1
2.19994 1.6169 0.0961792 0.1
-2.03083 2.06357 0.098083 0.1
-1.99986 1.86597 0.0974381 0.1
-1.52978 2.09531 0.42812 0.5
-0.986515 2.15735 0.0987963 0.1
-0.947003 2.16593 0.555831 0.1
-0.0136294 2.30539 0.0994765 0.1
-0.0847004 2.10785 0.103523 0.1
0.53885 1.96942 0.100253 0.1
0.224198 1.78144 0.108444 0.1
0.135207 2.0971 0.104886 0.1
0.332362 1.96254 0.101453 0.1
0.778207 2.04564 0.136134 0.15
1.06618 1.60249 0.103458 0.1
0.946201 1.76469 0.116268 0.1
0.763962 1.96948 0.411825 0.15
1.36522 2.17757 0.378163 0.5
1.76705 1.79765 0.103229 0.1
1.90195 1.94786 0.096079 0.1
2.0969 1.99318 0.0979425 0.1
0.71582 1.22837 2.56703 0.1
-0.301462 -2.26128 2.94962 0.1
-1.3094 2.56772 0.105146 0.1
-1.0958 2.65494 0.098747 0.1
-0.506793 2.53666 0.397508 0.5
-0.0938247 2.85072 0.102196 0.1
0.462927 2.5283 0.424537 0.5
1.14315 2.66316 0.0983832 0.1
0.906998 2.75322 0.0965227 0.1
-1.5758 -2.44248 0.785266 0.1
-0.749458 -2.76059 0.478952 0.1
-0.830636 -2.77574 0.241448 0.1
0.3645 -2.84656 0.180381 0.1
-2.24886 -1.85073 0.878157 0.1
-2.07251 -2.03542 0.88491 0.1
-1.29295 -1.67574 0.375393 0.1
-0.628318 -2.16862 0.693736 0.1
-0.926995 -1.94446 0.922934 0.15
-1.04625 -1.66252 0.259064 0.1
0.201936 -2.06277 0.629603 0.15
0.199958 -2.0338 0.214651 0.1
0.228835 -2.18132 0.0939751 0.1
1.00047 -1.9134 0.228937 0.1
0.981098 -1.9627 0.702437 0.1
2.29612 -1.78964 0.629752 0.1
2.16192 -1.75737 0.102934 0.1
2.21413 -1.87581 0.255405 0.1
0.826727 -0.604438 2.73571 0.1
-1.17856 -1.69414 0.0981452 0.1
-1.39628 -1.6318 0.824985 0.1
-1.73838 -1.14665 0.122738 0.1
-1.37489 -1.59805 0.101792 0.1
-1.62927 -1.29429 0.813408 0.1
-0.995869 -1.77688 0.099662 0.1
-0.976857 -1.39154 1.21004 0.5
-0.730427 -2.01247 0.781019 0.1
-0.458578 -1.20218 0.951838 0.15
0.135985 -1.67648 0.849924 0.1
0.556374 -0.817255 0.293431 0.1
1.11947 -1.69641 0.217957 0.1
1.08072 -1.6519 0.634374 0.1
1.04661 -1.79321 0.383317 0.1
0.516245 -0.654001 0.150977 0.1
1.75235 -1.49543 1.19711 0.5
-2.84912 -0.54323 0.581198 0.1
-2.66597 -1.14704 0.863888 0.1
-2.69038 -0.718111 0.909154 0.1
-1.64439 -0.719825 0.954817 0.5
-0.309445 -0.937487 0.323254 0.1
-1.14431 -0.593538 0.682176 0.1
-0.455917 -0.911844 0.187533 0.1
-0.463655 -0.997421 0.433456 0.1
0.118316 -1.01713 1.00268 0.5
0.798122 -1.22409 0.800361 0.1
0.598034 -0.919916 0.4631 0.1
0.719753 -0.998987 0.276717 0.1
2.0647 -0.649398 0.238657 0.1
2.63895 -1.24275 0.882629 0.1
2.71602 -0.905876 0.604926 0.1
-2.56513 -0.0916453 0.858642 0.5
-2.10774 -0.437068 0.713179 0.15
-1.23361 0.341253 0.449901 0.1
-2.13671 0.0375531 1.42133 0.1
-0.375296 0.144989 0.0975517 0.1
-0.624928 -0.86122 0.534546 0.1
-0.299346 0.0555125 0.260237 0.1
-0.371643 0.0442397 0.715274 0.1
1.0769 0.154215 0.914472 0.1
0.815223 -0.399509 0.798611 0.5
0.407728 -0.0438387 0.102569 0.1
2.0082 0.265545 0.30181 0.1
2.12268 0.0572795 0.717208 0.1
2.83687 -0.617923 0.858462 0.1
-1.87504 0.610984 0.585632 0.1
-2.13774 0.341074 0.773314 0.1
-1.14948 0.474244 0.814861 0.1
-1.15785 0.764021 0.768486 0.1
-1.22751 0.292352 0.258417 0.1
-1.25083 0.388783 0.677875 0.1
-0.668016 0.371927 1.22672 0.5
-0.282812 0.306932 0.761897 0.1
0.608296 0.837798 0.639535 0.1
-0.385335 0.208727 0.354055 0.1
0.759557 0.063894 0.388187 0.1
0.697935 0.52892 0.820998 0.1
0.961422 -0.114113 0.24881 0.1
0.579536 -0.0520569 0.344462 0.1
1.29189 0.0134633 0.864725 0.15
1.72492 0.464193 0.988501 0.5
2.55469 0.148328 1.18547 0.5
-2.40834 1.52497 0.347789 0.1
-2.17219 1.32729 0.21901 0.1
-2.34032 1.38978 0.106659 0.1
-2.22991 1.19638 0.655735 0.1
-1.01106 1.32862 1.16419 0.5
-0.603286 0.972452 0.951978 0.1
-0.326628 0.213154 0.582618 0.1
-0.0343217 1.04964 1.04063 0.5
0.917588 1.00089 1.12331 0.5
1.39736 0.902649 0.754108 0.1
2.32062 1.56088 0.333976 0.1
-2.03225 1.54991 1.0207 0.5
-1.54373 1.22506 0.940874 0.1
-1.3101 1.56236 0.598194 0.1
-1.42446 1.61778 0.805561 0.15
-1.49124 1.39511 0.848034 0.1
-1.49576 1.8195 0.958111 0.1
-0.926608 1.86903 0.869047 0.1
-0.667363 1.79688 1.00218 0.1
0.480694 1.38453 0.983503 0.1
1.08517 1.65671 0.369302 0.1
1.30581 1.6605 0.715374 0.1
1.83576 1.11802 0.969812 0.1
1.2052 1.45062 0.104004 0.1
1.51899 1.05032 0.93588 0.1
2.31019 1.36848 0.149106 0.15
2.10179 1.8027 0.514583 0.1
2.23355 1.71948 0.268108 0.1
2.41378 1.60237 0.100226 0.1
-2.02501 2.08472 0.763451 0.1
-1.55199 2.42243 1.08242 0.1
-1.48144 2.49325 0.87532 0.1
-1.56969 2.22375 1.04834 0.1
-1.69498 2.34433 0.960142 0.1
-1.17219 1.82915 0.850323 0.15
-0.960383 2.37848 1.14522 0.5
-0.671552 2.07386 0.735056 0.1
-1.00819 2.02863 0.693021 0.1
-0.0428359 1.89363 0.819443 0.5
-0.470197 2.24933 0.898073 0.1
0.700396 2.82667 0.916117 0.1
0.0882493 2.75789 0.853362 0.1
0.851978 1.95275 1.04594 0.5
1.95475 2.08017 0.289381 0.1
1.98216 1.74266 0.135107 0.1
1.89263 2.14571 0.0934165 0.1
-0.0157218 2.90032 0.292839 0.1
-0.304112 2.86164 0.885209 0.1
0.408144 2.85534 0.972945 0.1
-0.024881 2.54181 0.841259 0.1
0.0875106 2.90547 0.682703 0.1
1.21666 2.55548 0.886565 0.15
0.980676 2.55407 0.100501 0.1
1.00875 2.70499 0.26634 0.1
-0.702894 -2.47254 1.21439 0.5
-1.16858 -2.64466 0.871674 0.1
-0.14949 -2.34846 1.53461 0.1
-0.132487 -2.88301 1.30872 0.1
0.0197518 -2.89762 0.876441 0.1
-0.307779 -2.87702 0.915165 0.1
0.331139 -2.53112 1.22794 0.5
1.08688 -2.68288 1.67756 0.15
0.843524 -2.71425 0.948624 0.1
-1.57481 -2.06444 1.24242 0.5
-0.589556 -1.95846 0.930552 0.1
-0.993828 -1.97182 1.31748 0.1
-0.141729 -1.78014 1.35991 0.5
-0.113104 -2.87493 1.02858 0.1
