ITEM: TIMESTEP
3800
ITEM: NUMBER OF ATOMS
6459
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.970172 -2.73826 0.0948857 0.1
-0.727479 -2.54456 0.0954739 0.1
-0.780752 -2.7288 0.141625 0.1
-0.625755 -2.83668 0.0929653 0.1
-0.209107 -2.54217 0.392048 0.5
0.296039 -2.69131 0.0985166 0.1
0.416639 -2.85681 0.0981553 0.1
0.204295 -2.8907 0.10008 0.1
0.768683 -2.45344 0.383557 0.5
1.40812 -2.50766 0.0977938 0.1
1.61061 2.42449 3.6685 0.1
-1.4312 -1.82814 0.0945237 0.1
-1.15863 -2.26432 0.396922 0.5
-0.871806 -1.84283 0.0897437 0.1
-0.6056 -2.15085 0.594976 0.1
-0.154233 -2.03513 0.0862587 0.1
0.0162874 -1.89887 0.09862 0.1
0.381104 -2.07709 0.0981203 0.1
0.265299 -2.38399 0.0852318 0.1
0.0318078 -2.0975 0.0895496 0.1
0.243379 -2.10435 0.527962 0.15
0.192183 -2.00918 0.145948 0.1
0.203768 -2.19849 0.0977677 0.1
1.13205 -2.08469 0.0904526 0.1
0.855977 -1.94323 0.0908773 0.1
1.15534 -1.8406 0.0906694 0.1
1.02627 -1.9519 0.188314 0.1
1.03819 -1.92034 0.407959 0.1
1.63144 -2.0014 0.396728 0.5
1.27301 -2.3567 0.088755 0.1
2.14506 -1.95372 0.0966703 0.1
2.24405 -1.83962 0.228353 0.1
-2.62739 -1.28404 0.0823801 0.1
-2.5087 -1.4414 0.0988788 0.1
-2.41375 -1.61466 0.0939892 0.1
-2.31847 -1.38463 0.0957575 0.1
-1.91881 -1.69816 0.409534 0.5
-1.34821 -1.66305 0.23408 0.1
-1.24662 -1.75791 0.0945667 0.1
-1.25674 -1.67375 0.409923 0.1
-1.43494 -1.55507 0.0935597 0.1
-0.940645 -1.58587 0.0984831 0.1
-1.0486 -1.75742 0.0966754 0.1
-1.1504 -1.6739 0.242063 0.1
-1.01726 -1.68158 0.387128 0.1
-0.422839 -1.61844 0.398813 0.5
-0.00748916 -1.20129 0.141941 0.15
0.50011 -1.5434 0.342867 0.5
0.988069 -1.74636 0.0877986 0.1
1.02797 -1.51876 0.0843882 0.1
1.14942 -1.65443 0.159863 0.1
1.12862 -1.67665 0.422437 0.1
1.04523 -1.77586 0.273535 0.1
1.32269 -1.60499 0.0847427 0.1
1.75521 -1.41095 0.098185 0.1
2.33572 -1.72037 0.0969939 0.1
2.24627 -1.23118 0.428011 0.5
1.9738 -1.62712 0.0882632 0.1
2.12307 -1.75557 0.0970485 0.1
2.56981 -1.35113 0.0307695 0.1
-2.39437 -0.872809 0.39391 0.5
-1.95451 -1.18215 0.0977892 0.1
-1.78497 -0.55538 0.147304 0.15
-1.86325 -0.915201 0.0980149 0.1
-1.56928 -0.696993 0.0984962 0.1
-1.73982 -1.14164 0.0977166 0.1
-0.630634 -1.1532 0.0925672 0.1
-1.16489 -1.08624 0.342026 0.5
-0.789105 -0.697608 0.0942883 0.1
-0.665583 -0.894953 0.0919118 0.1
-0.612701 -0.859358 0.305753 0.1
-0.438526 -1.1103 0.0931686 0.1
-0.242167 -1.13649 0.096005 0.1
-0.28245 -0.884404 0.0943205 0.1
-0.127017 -0.985525 0.156363 0.1
-0.548427 -0.684798 0.143048 0.15
-0.55656 -1.03564 0.233929 0.1
-0.0123846 -1.02329 0.314664 0.1
-0.327701 -1.02179 0.232747 0.1
-0.473371 -0.91715 0.0978876 0.1
-0.412074 -0.846862 0.272085 0.1
-0.553558 -0.684863 0.391621 0.1
0.059991 -0.966863 0.095617 0.1
0.208286 -1.09554 0.091713 0.1
0.176084 -0.993097 0.256171 0.1
0.250891 -0.907352 0.092713 0.1
0.403829 -0.784909 0.0907442 0.1
0.425606 -1.00179 0.0977615 0.1
0.358346 -0.904545 0.257988 0.1
0.55522 -0.935296 0.255528 0.1
0.478868 -0.792475 0.369052 0.1
0.58967 -0.827405 0.0925208 0.1
0.550588 -0.681281 0.220072 0.1
0.561218 -0.956044 0.452396 0.1
0.910039 -0.809099 0.082542 0.1
1.04417 -0.662467 0.0971636 0.1
0.815473 -0.983257 0.0929389 0.1
0.705665 -0.639625 0.0966211 0.1
0.728628 -0.998006 0.3303 0.1
0.62372 -1.02087 0.0924012 0.1
0.851035 -0.701742 0.213351 0.1
0.734797 -0.85043 0.211906 0.1
0.75211 -0.954017 0.515722 0.1
1.31065 -1.10752 0.394936 0.5
1.716 -0.765727 0.0985448 0.1
1.93426 -0.725235 0.243844 0.1
2.26346 -0.744856 0.089742 0.1
1.91177 -0.856796 0.0975133 0.1
1.80603 -1.02219 0.0886254 0.1
2.06696 -0.734483 0.0979929 0.1
2.58096 -0.848034 0.0979636 0.1
2.70616 -1.03009 0.0983683 0.1
2.78526 -0.798324 0.0983211 0.1
-2.79686 -0.453403 0.107039 0.1
-2.81023 -0.221979 0.0973385 0.1
-2.62226 -0.315679 0.10112 0.1
-2.34711 -0.255973 0.0996845 0.1
-2.05974 -0.440669 0.0978357 0.1
-2.52266 -0.0965612 0.0968399 0.1
-1.416 -0.341454 0.0986912 0.1
-1.39314 -0.549666 0.0986486 0.1
-0.869897 -0.169239 0.358179 0.5
-0.359595 -0.024367 0.0921939 0.1
0.00748235 -0.425201 0.335074 0.5
0.55079 -0.328904 0.0980433 0.1
0.542237 -0.527421 0.0954386 0.1
0.391492 -0.0327198 0.0969939 0.1
0.511011 -0.0256718 0.25603 0.1
0.565237 -0.130487 0.0974775 0.1
0.718637 -0.43748 0.0985566 0.1
1.08005 -0.258446 0.0968759 0.1
0.911229 -0.152494 0.0939278 0.1
0.883181 -0.547855 0.096402 0.1
0.731659 -0.239039 0.0982085 0.1
0.902691 -0.350422 0.0981654 0.1
1.07416 -0.457545 0.0982726 0.1
0.83248 -0.0438673 0.233697 0.1
1.04921 -0.114832 0.230077 0.1
1.23069 -0.59529 0.0962958 0.1
1.63293 -0.214739 0.321612 0.5
2.08128 -0.536102 0.0953692 0.1
2.14947 -0.0213299 0.0949034 0.1
2.54975 -0.335424 0.407871 0.5
-2.67632 0.187015 0.0982649 0.1
-2.73492 -0.013382 0.0955567 0.1
-2.40506 0.241982 0.0984128 0.1
-1.77696 0.0667926 0.389876 0.5
-1.41399 0.42189 0.0904875 0.1
-1.58157 0.554086 0.0985887 0.1
-1.29692 0.477989 0.239762 0.1
-1.4066 0.533704 0.393783 0.1
-1.28068 0.159677 0.0882015 0.1
-1.22743 0.494156 0.464693 0.1
-1.23292 0.347295 0.0962172 0.1
-1.23029 0.301031 0.431001 0.1
-1.17781 0.53408 0.0927895 0.1
-1.03609 0.338801 0.0953783 0.1
-1.13709 0.358083 0.266907 0.1
-0.541942 0.247292 0.0920871 0.1
-0.336413 0.366009 0.0937537 0.1
-0.186114 0.0841638 0.0948933 0.1
-0.362216 0.172214 0.0927736 0.1
-0.306787 0.0754002 0.252016 0.1
-0.363688 0.266048 0.263283 0.1
-0.427777 0.223462 0.442765 0.1
-0.270531 0.101486 0.440444 0.1
-0.378843 0.117632 0.601332 0.1
-0.340786 0.324697 0.589158 0.1
0.18989 0.469764 0.352629 0.5
1.12473 0.00867311 0.0966097 0.1
0.921454 0.0449672 0.0918692 0.1
1.09804 0.554247 0.341247 0.5
0.675929 0.116756 0.135163 0.15
0.737122 0.0725794 0.360304 0.1
0.678352 0.166963 0.523925 0.1
1.63959 0.603247 0.0961783 0.1
1.60736 0.353067 0.0983861 0.1
1.78345 0.465393 0.0984769 0.1
1.97887 0.507113 0.097825 0.1
2.31099 0.198835 0.0978075 0.1
2.08807 0.341041 0.0967115 0.1
1.87102 0.285985 0.0971225 0.1
2.04669 0.148656 0.0951636 0.1
2.18802 0.11805 0.231277 0.1
1.99388 0.259905 0.251408 0.1
2.50887 0.176192 0.0982165 0.1
2.90294 0.0221216 0.0939074 0.1
2.7065 0.151341 0.0976406 0.1
2.8778 0.414909 0.0900131 0.1
2.89299 0.218926 0.0985594 0.1
-2.44992 0.756455 0.423156 0.5
-1.89591 0.63618 0.0977814 0.1
-2.12176 1.13384 0.096217 0.1
-1.88115 0.631795 0.540761 0.1
-1.35873 0.608587 0.0957836 0.1
-1.5786 1.1018 0.342794 0.5
-1.20444 0.738106 0.0783974 0.1
-1.25191 0.657352 0.574157 0.1
-0.698125 0.750191 0.365188 0.5
-1.03895 1.15918 0.0955537 0.1
-0.229802 1.08439 0.0986118 0.1
0.412197 0.89894 0.0607611 0.1
0.0872903 1.03091 0.0988895 0.1
0.614598 0.818815 0.0977698 0.1
1.13857 1.17842 0.276074 0.1
0.617714 0.828162 0.569042 0.1
1.06874 1.1385 0.0956549 0.1
1.25423 1.06954 0.0931265 0.1
1.85535 0.717521 0.146153 0.15
2.46401 0.693432 0.398587 0.5
-2.50776 1.45655 0.0982996 0.1
-2.63066 1.22382 0.0972724 0.1
-2.43691 1.26989 0.0983777 0.1
-2.18019 1.63008 0.0981998 0.1
-1.88551 1.73357 0.0975886 0.1
-2.05088 1.3813 0.0982364 0.1
-1.9107 1.53561 0.0974782 0.1
-2.30912 1.47824 0.0984402 0.1
-2.3761 1.66495 0.0982418 0.1
-2.02161 1.65074 0.215922 0.1
-2.23927 1.29286 0.0982057 0.1
-1.71578 1.62908 0.0973549 0.1
-1.31564 1.57678 0.592016 0.1
-0.773426 1.63207 0.347066 0.5
-0.400008 1.22027 0.0978648 0.1
-0.221846 1.56303 0.0979862 0.1
-0.217102 1.30644 0.0982029 0.1
-0.0554566 1.43704 0.098398 0.1
-0.00285407 1.68698 0.14753 0.15
0.0254753 1.2347 0.0988044 0.1
0.576613 1.37659 0.334092 0.5
1.13023 1.49303 0.0979332 0.1
1.02989 1.68049 0.0944015 0.1
1.09873 1.66182 0.276381 0.1
1.20634 1.61632 0.442875 0.1
1.15769 1.47797 0.312164 0.1
1.18449 1.30056 0.0982003 0.1
1.29142 1.61661 0.0985424 0.1
1.71209 1.29568 0.401144 0.5
2.2505 1.50082 0.0982304 0.1
2.38331 1.6522 0.098435 0.1
2.35685 1.28044 0.146005 0.15
2.1198 1.65114 0.0979308 0.1
1.94824 1.7526 0.0968306 0.1
2.6211 1.19608 0.0986064 0.1
2.49185 1.48457 0.0984041 0.1
-2.04621 2.05363 0.0983618 0.1
-2.05649 1.84735 0.0983478 0.1
-2.25433 1.82341 0.098243 0.1
-1.53903 2.10266 0.417785 0.5
-0.954508 2.17676 0.509199 0.1
-0.990105 2.24177 0.0989488 0.1
-0.265185 1.85495 0.0982595 0.1
-0.0135231 2.33894 0.098259 0.1
-0.141867 2.15414 0.0991153 0.1
0.00569032 1.97566 0.098846 0.1
0.524475 1.95169 0.0982155 0.1
0.229641 1.81047 0.0985635 0.1
0.0945555 2.16557 0.098458 0.1
0.329427 2.02233 0.098606 0.1
0.785875 2.04911 0.121417 0.15
0.944421 1.8589 0.0980012 0.1
0.774128 1.97631 0.376617 0.15
1.37526 2.18301 0.359951 0.5
1.75692 1.8063 0.0961492 0.1
2.26414 1.81293 0.0983945 0.1
1.88264 1.96024 0.0980792 0.1
2.12509 1.97519 0.0978771 0.1
2.09919 1.81362 0.210306 0.1
1.99894 2.05914 0.226317 0.1
1.91188 2.18234 0.0971162 0.1
-2.50339 -0.374075 4.24735 0.1
-1.25407 2.52987 0.0982937 0.1
-1.04256 2.45531 0.0989591 0.1
-0.50409 2.54174 0.380739 0.5
-0.127439 2.90037 0.0940836 0.1
-0.00802044 2.85084 0.242036 0.1
0.46947 2.53218 0.406983 0.5
0.117512 2.89902 0.0956779 0.1
1.15115 2.66578 0.0950315 0.1
0.927719 2.74938 0.0952154 0.1
0.982788 2.55308 0.0982258 0.1
1.02877 2.67528 0.249377 0.1
0.980399 2.74539 4.0095 0.1
1.21322 2.68781 3.87477 0.1
-1.58984 -2.4453 0.758113 0.1
-1.24818 -2.55994 0.906757 0.1
-1.43617 -2.52606 0.855194 0.1
-1.31734 -2.58792 1.08717 0.1
-0.718726 1.77478 4.19775 0.1
-0.698756 -2.47812 1.14925 0.5
-1.1317 -2.68609 0.812614 0.1
-0.413385 -2.88295 0.834363 0.1
-0.196939 -2.77668 1.02481 0.1
-0.194391 -2.89713 0.870987 0.1
0.00758729 -2.90519 0.813256 0.1
0.333926 -2.53116 1.14151 0.5
0.78723 -2.79902 0.869614 0.1
0.829023 2.78922 3.80229 0.1
0.892709 2.62551 3.89642 0.1
-2.23522 -1.85896 0.884863 0.1
-2.07073 -2.04243 0.870599 0.1
-2.1448 -1.95325 1.03286 0.1
-1.58227 -2.06652 1.20302 0.5
-0.887659 -1.93769 0.842614 0.15
-0.706672 -2.03905 0.715343 0.1
-0.580215 -1.97145 0.854449 0.1
1.26897 -2.29976 1.15263 0.5
1.95815 -2.14171 0.877057 0.1
2.17086 -1.93215 0.630937 0.1
2.22663 -1.84889 0.801704 0.1
2.08457 -2.01789 0.786948 0.1
1.80881 -2.27161 0.898569 0.1
-2.23474 -1.35105 1.19101 0.5
-1.64305 -1.24341 0.663703 0.1
-0.979759 -1.40191 1.12948 0.5
0.142451 -1.66002 0.763806 0.1
0.791259 -1.60062 1.15186 0.5
0.816097 -1.1983 0.712597 0.1
1.76896 -1.49058 1.14088 0.5
1.24197 -1.3863 0.883832 0.1
1.24315 -1.21176 0.97966 0.1
2.29655 -1.78478 0.627438 0.1
2.09849 -1.75425 0.676805 0.1
2.35569 -1.69349 0.79142 0.1
2.27917 -1.75004 0.965639 0.1
2.63873 -1.24165 0.871878 0.1
2.45283 -1.55135 0.888657 0.1
2.50862 -1.3707 0.947778 0.1
-2.67307 -1.1374 0.849185 0.1
-2.81884 -0.686274 0.772152 0.1
-1.66636 -0.713181 0.921198 0.5
-0.466877 -1.18466 0.876508 0.15
0.118039 -1.01259 0.927325 0.5
1.07097 -1.11686 0.941086 0.1
0.820855 -0.96064 0.900304 0.1
0.632863 -1.03913 0.638363 0.1
1.18427 -0.829138 0.908034 0.1
0.812408 -0.994908 0.700539 0.1
0.699624 -1.09927 0.832496 0.1
1.01654 -0.933786 0.884878 0.1
1.30397 -0.97974 0.979025 0.1
2.83069 -0.682359 0.799295 0.1
-2.84957 -0.561623 0.620536 0.1
-2.57131 -0.0721055 0.816273 0.5
-2.1112 -0.425387 0.662073 0.15
-2.05701 -0.278067 1.04009 0.1
-1.99624 -0.221814 0.860962 0.1
-1.95389 -0.0229313 1.00206 0.15
-2.09328 -0.137084 1.17387 0.1
-1.4959 -0.0528332 0.85026 0.1
-1.13468 -0.593817 0.680787 0.1
-0.658465 -0.539252 1.07826 0.5
-0.223935 -0.179987 1.02331 0.1
-0.256713 -0.0217321 0.760013 0.1
-0.0991865 -0.457987 0.91463 0.1
-0.0516142 -0.375306 1.08688 0.1
-0.174207 -0.179231 0.840029 0.1
-0.314202 -0.0801852 1.16142 0.1
-0.380499 -0.170525 0.703578 0.1
0.07528 -0.37926 0.926227 0.1
0.255358 -0.358486 0.862488 0.1
0.321516 -0.446896 1.02055 0.1
0.141648 -0.43624 1.10204 0.1
0.82345 -0.396591 0.705864 0.5
1.64753 -0.501331 1.09638 0.5
2.19118 -0.29519 1.18258 0.1
1.99557 -0.0230408 1.1295 0.1
2.85697 -0.507541 0.890855 0.1
2.88461 -0.307179 0.90247 0.1
-2.87487 0.256526 1.19561 0.1
-2.15534 0.355076 0.753354 0.1
-2.14881 0.528364 0.859636 0.1
-2.02745 0.282635 0.885807 0.1
-2.19143 0.365113 0.958129 0.1
-2.11118 0.0604711 1.17582 0.1
-1.93294 0.176731 1.1479 0.1
-2.10348 0.216048 1.05466 0.1
-1.74989 0.119645 0.957602 0.1
-0.69708 0.374729 1.13633 0.5
-0.178659 0.0789412 0.612091 0.1
-0.450654 0.00601211 0.743308 0.1
0.213865 0.158508 1.14294 0.5
0.637495 0.634098 0.713672 0.1
0.825562 0.199835 0.73695 0.1
0.667771 0.301314 0.671128 0.1
1.25612 0.0825835 0.75497 0.15
1.74406 0.478536 0.930674 0.5
2.55826 0.163133 1.14946 0.5
2.85228 0.567275 0.830897 0.1
-2.70545 1.04966 0.87695 0.1
-1.64382 0.696456 1.0842 0.5
-0.632644 0.931894 0.917518 0.1
-0.603137 0.949481 1.09773 0.1
-1.08616 0.775737 1.18142 0.1
-0.0478836 1.04965 0.958893 0.5
0.462315 0.896507 0.672608 0.1
0.938805 1.02582 1.05009 0.5
1.40128 0.908939 0.709579 0.1
1.51079 1.02729 0.889904 0.1
1.81512 1.07262 0.945672 0.1
2.78167 0.829093 0.884883 0.1
2.82496 0.672423 0.994438 0.1
2.73233 1.00826 0.823189 0.1
2.80169 0.756463 1.17155 0.1
-2.57424 1.25063 0.810046 0.15
-2.24662 1.21471 0.626656 0.1
-2.0478 1.55713 0.995526 0.5
-1.56603 1.24708 0.906456 0.1
-1.44653 1.63835 0.79539 0.15
-1.5123 1.41371 0.817721 0.1
-1.39436 1.80564 1.10372 0.1
-1.03269 1.32785 1.11471 0.5
-0.448596 1.4708 0.821414 0.1
-0.32087 1.4786 1.16586 0.1
0.44133 1.55605 0.888274 0.1
0.460977 1.36211 0.92096 0.1
0.243701 1.6395 1.13365 0.1
1.55213 1.23591 1.02362 0.15
-2.03588 2.08526 0.743717 0.1
-1.87384 2.21516 1.0653 0.1
-1.91794 2.17748 0.874239 0.1
-1.98424 2.11672 1.19765 0.1
-1.51421 1.82407 0.946181 0.1
-1.57064 2.26723 0.99217 0.1
-1.75763 2.3092 0.933681 0.1
-1.7601 2.08255 0.972466 0.1
-1.34814 1.93221 0.957704 0.1
-1.58034 2.00221 1.00615 0.1
-0.92961 1.88343 0.825273 0.1
-1.17237 1.8322 0.813555 0.15
-0.970079 2.3721 1.10091 0.5
-0.670403 2.07171 0.707731 0.1
-1.01025 2.04832 0.646297 0.1
-0.0339409 1.89951 0.770446 0.5
-0.468674 2.24799 0.868731 0.1
0.329034 2.079 1.20419 0.1
0.869901 1.96055 0.9906 0.5
1.79913 1.86813 1.08747 0.5
1.31594 2.35544 0.928077 0.1
1.66224 2.38763 0.838213 0.1
1.39918 2.35561 1.10685 0.1
-1.5602 2.44628 0.906796 0.1
-1.42939 2.54821 0.798037 0.1
-0.649512 2.82882 0.884284 0.1
-0.0384645 2.90074 0.823827 0.1
-0.229983 2.89398 0.775439 0.1
-0.0271649 2.49859 0.739562 0.1
-0.406021 2.87373 0.867485 0.1
-0.100684 2.90378 0.623641 0.1
-0.0239494 2.73182 0.676748 0.1
-0.271894 2.42955 0.914051 0.1
-0.239146 2.89348 0.973395 0.1
-0.27322 2.71205 0.903808 0.1
0.106356 2.76536 0.817761 0.1
0.08937 2.9034 0.67309 0.1
0.25197 2.8948 0.827369 0.1
0.557329 2.47332 0.996324 0.1
0.436244 2.86956 0.897916 0.1
0.499064 2.6811 0.984558 0.1
0.871741 2.58626 0.844401 0.1
1.05434 2.66629 0.63159 0.15
0.969308 2.46759 0.718378 0.1
1.01999 2.53531 0.963687 0.1
0.701361 2.81806 0.875229 0.1
1.03096 2.71287 0.874876 0.1
0.873284 2.77039 0.772736 0.1
0.69055 2.63542 0.952053 0.1
1.1236 2.67747 1.04775 0.1
0.604323 2.83745 1.04722 0.1
0.858679 2.74138 0.968942 0.1
0.843114 2.55602 1.05014 0.1
1.20484 2.45177 1.06208 0.1
1.23437 2.57553 0.849876 0.15
1.47197 2.50405 0.851198 0.1
1.39974 2.5408 1.03242 0.1
1.55709 2.40983 1.00245 0.1
1.54701 2.45456 1.19492 0.1
-1.37266 -2.55765 1.47177 0.1
-1.27771 -2.57714 1.27969 0.1
-1.2065 -2.45148 1.46226 0.1
