ITEM: TIMESTEP
5000
ITEM: NUMBER OF ATOMS
6980
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.970429 -2.73793 0.0951455 0.1
-0.72787 -2.54422 0.095947 0.1
-0.781196 -2.72871 0.141858 0.1
-0.625939 -2.83643 0.0929446 0.1
-0.210067 -2.5416 0.392721 0.5
0.287505 -2.70673 0.0982453 0.1
0.439597 -2.86551 0.0982385 0.1
0.190617 -2.89353 0.0987691 0.1
0.767796 -2.45273 0.384181 0.5
1.44463 -2.50371 0.0980577 0.1
1.40202 2.55674 3.73438 0.1
-1.43159 -1.82759 0.0945841 0.1
-1.15955 -2.26357 0.39741 0.5
-0.87236 -1.84237 0.0901144 0.1
-0.60694 -2.14977 0.595864 0.1
-0.154663 -2.03453 0.0870186 0.1
0.0274278 -1.87332 0.098355 0.1
0.377546 -2.08404 0.0984109 0.1
0.264794 -2.38363 0.0856381 0.1
0.0317489 -2.09736 0.0898593 0.1
0.242062 -2.10374 0.529173 0.15
0.192061 -2.00874 0.146301 0.1
0.20441 -2.19773 0.0974576 0.1
1.13152 -2.08421 0.0907628 0.1
0.855189 -1.94269 0.0917411 0.1
1.15487 -1.84018 0.0910543 0.1
1.02556 -1.95126 0.188962 0.1
1.03764 -1.91973 0.408906 0.1
1.63075 -2.00078 0.397546 0.5
1.27254 -2.35621 0.0892226 0.1
2.14493 -1.95347 0.0970461 0.1
2.24404 -1.83965 0.228601 0.1
-2.62751 -1.28389 0.0823572 0.1
-2.50907 -1.4412 0.0986056 0.1
-2.41402 -1.61452 0.0938572 0.1
-2.31887 -1.3845 0.0957202 0.1
-1.9196 -1.69755 0.409707 0.5
-1.34897 -1.66199 0.234431 0.1
-1.2471 -1.75733 0.0946186 0.1
-1.25828 -1.67297 0.410634 0.1
-1.43548 -1.55442 0.0939561 0.1
-0.941189 -1.58491 0.0981352 0.1
-1.0491 -1.757 0.0968179 0.1
-1.15135 -1.67299 0.242686 0.1
-1.0184 -1.68119 0.387742 0.1
-0.424132 -1.61739 0.399952 0.5
0.498782 -1.54269 0.344568 0.5
0.987392 -1.74602 0.0887583 0.1
1.02734 -1.51861 0.0853293 0.1
1.14889 -1.65411 0.160497 0.1
1.12781 -1.67652 0.423623 0.1
1.0446 -1.77538 0.274881 0.1
1.32228 -1.60468 0.0852413 0.1
1.68712 -1.46885 0.0982493 0.1
2.33527 -1.72038 0.0973954 0.1
2.24535 -1.23075 0.429109 0.5
1.97336 -1.62684 0.0888293 0.1
2.12305 -1.75529 0.097412 0.1
2.56939 -1.35103 0.0313385 0.1
-2.39513 -0.872274 0.393847 0.5
-1.94894 -1.16376 0.0982032 0.1
-1.87243 -0.885787 0.0982753 0.1
-1.59392 -0.613767 0.0983144 0.1
-1.69927 -1.2335 0.0980983 0.1
-0.631276 -1.15269 0.0928909 0.1
-1.16588 -1.08523 0.34249 0.5
-0.789642 -0.69762 0.0943275 0.1
-0.666026 -0.894808 0.0921308 0.1
-0.613737 -0.85927 0.30614 0.1
-0.00814581 -1.20078 0.142393 0.15
-0.438989 -1.10976 0.0934316 0.1
-0.242535 -1.13593 0.0962831 0.1
-0.282812 -0.884585 0.0947381 0.1
-0.127482 -0.985471 0.156736 0.1
-0.549124 -0.685029 0.143269 0.15
-0.557633 -1.03525 0.234277 0.1
-0.0131435 -1.02319 0.315318 0.1
-0.327948 -1.02166 0.233332 0.1
-0.473711 -0.917135 0.0979984 0.1
-0.41367 -0.847335 0.273292 0.1
-0.522147 -0.703412 0.389375 0.1
0.0596142 -0.967208 0.0962505 0.1
0.207744 -1.09518 0.0922042 0.1
0.17554 -0.993043 0.257342 0.1
0.250531 -0.907331 0.0937039 0.1
0.403616 -0.784886 0.0917619 0.1
0.425375 -1.00154 0.0980959 0.1
0.358503 -0.903812 0.258941 0.1
0.554223 -0.935083 0.255909 0.1
0.479782 -0.790371 0.3693 0.1
0.589264 -0.827638 0.0927165 0.1
0.551119 -0.680576 0.220236 0.1
0.561695 -0.955969 0.452669 0.1
0.909289 -0.808701 0.0832564 0.1
1.04313 -0.662328 0.0979007 0.1
0.814872 -0.98325 0.0935809 0.1
0.704991 -0.639228 0.0968414 0.1
0.727426 -0.997768 0.331848 0.1
0.62325 -1.02058 0.0928526 0.1
0.849295 -0.70141 0.214901 0.1
0.733893 -0.850641 0.212573 0.1
0.750038 -0.954625 0.517915 0.1
1.30921 -1.10747 0.396679 0.5
1.73378 -0.763456 0.0984331 0.1
1.93261 -0.725752 0.244453 0.1
2.2629 -0.744777 0.0903266 0.1
1.91087 -0.85614 0.0974069 0.1
1.80528 -1.02175 0.0895143 0.1
2.06623 -0.734252 0.0983698 0.1
2.59028 -0.856579 0.0984488 0.1
2.71155 -1.01773 0.0983067 0.1
2.78164 -0.795514 0.0982751 0.1
-2.81602 -0.560171 0.0966582 0.1
-2.74976 -0.343482 0.0995079 0.1
-2.54498 -0.340789 0.0996761 0.1
-2.62913 0.00961661 0.0975548 0.1
-2.89517 -0.0628291 0.0986008 0.1
-2.24232 -0.279601 0.0977428 0.1
-2.04493 -0.457369 0.0983226 0.1
-1.84146 -0.619567 0.14666 0.15
-1.41727 -0.329941 0.0986008 0.1
-1.36807 -0.576421 0.0984939 0.1
-0.871525 -0.169682 0.358227 0.5
-0.360406 -0.0248036 0.0924707 0.1
0.00605605 -0.425311 0.336633 0.5
0.549622 -0.328501 0.0983443 0.1
0.54198 -0.527083 0.0960549 0.1
0.390851 -0.0337637 0.0976258 0.1
0.509739 -0.0268254 0.256881 0.1
0.565123 -0.130365 0.0976375 0.1
0.71793 -0.436761 0.098465 0.1
1.0785 -0.260056 0.0981051 0.1
0.910098 -0.153599 0.0951784 0.1
0.882287 -0.547236 0.0973376 0.1
0.731222 -0.239059 0.0980304 0.1
0.901899 -0.350965 0.0979305 0.1
1.07756 -0.460498 0.0983703 0.1
0.830008 -0.0451512 0.235854 0.1
1.04776 -0.115977 0.232318 0.1
1.22937 -0.595375 0.0975697 0.1
1.631 -0.215482 0.324215 0.5
2.0808 -0.536422 0.0966374 0.1
2.14847 -0.0213325 0.0964352 0.1
2.5488 -0.335331 0.409033 0.5
-2.83289 0.145345 0.0984326 0.1
-2.33494 -0.00208161 0.0983484 0.1
-1.77809 0.066996 0.390064 0.5
-1.4143 0.421625 0.0906854 0.1
-1.57369 0.552632 0.0985273 0.1
-1.29678 0.477974 0.239576 0.1
-1.40744 0.533098 0.393769 0.1
-1.2814 0.159362 0.088185 0.1
-1.22886 0.493519 0.464429 0.1
-1.23364 0.346998 0.0961869 0.1
-1.23152 0.300451 0.43109 0.1
-1.17842 0.534136 0.0925041 0.1
-1.03701 0.338637 0.0952505 0.1
-1.13875 0.357619 0.266691 0.1
-0.542966 0.246968 0.0923937 0.1
-0.337607 0.36539 0.0939643 0.1
-0.187171 0.0835801 0.0952013 0.1
-0.363195 0.171768 0.0929557 0.1
-0.308628 0.0746409 0.252478 0.1
-0.365709 0.2651 0.263808 0.1
-0.430204 0.222885 0.44361 0.1
-0.273162 0.100771 0.44141 0.1
-0.381629 0.117687 0.60241 0.1
-0.34294 0.324251 0.589685 0.1
0.187685 0.468534 0.353538 0.5
1.12325 0.00755653 0.0973188 0.1
0.919751 0.0437677 0.092654 0.1
1.09545 0.552392 0.342945 0.5
0.674055 0.115635 0.135867 0.15
0.734916 0.0718672 0.362287 0.1
0.674519 0.166299 0.524308 0.1
1.60736 0.349711 0.0984621 0.1
1.78371 0.468598 0.0982508 0.1
1.97911 0.506929 0.0978627 0.1
2.31072 0.198261 0.0977493 0.1
2.08704 0.340554 0.0972066 0.1
1.86533 0.287018 0.0976583 0.1
2.04562 0.148378 0.0964642 0.1
2.18823 0.118396 0.231792 0.1
1.98925 0.260473 0.250717 0.1
2.50865 0.17623 0.0983119 0.1
2.90254 0.0222651 0.0942572 0.1
2.70613 0.151414 0.0979897 0.1
2.87729 0.414842 0.0904774 0.1
2.89287 0.218917 0.0986895 0.1
-2.45063 0.756614 0.423158 0.5
-1.90419 0.616318 0.0978531 0.1
-2.12214 1.13352 0.0960786 0.1
