ITEM: TIMESTEP
4500
ITEM: NUMBER OF ATOMS
6858
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.970396 -2.73801 0.0950157 0.1
-0.727738 -2.54436 0.0957242 0.1
-0.781012 -2.72873 0.141781 0.1
-0.625831 -2.83647 0.0928642 0.1
-0.209757 -2.5417 0.392328 0.5
0.301783 -2.70335 0.0986691 0.1
0.425585 -2.86065 0.0979987 0.1
0.186542 -2.89299 0.099211 0.1
0.768286 -2.45288 0.383846 0.5
1.45904 -2.49605 0.0985407 0.1
1.4018 2.55612 3.73376 0.1
-1.43156 -1.8277 0.0944068 0.1
-1.15933 -2.26378 0.397084 0.5
-0.872187 -1.84259 0.0898028 0.1
-0.606508 -2.14989 0.59514 0.1
-0.15456 -2.0348 0.0864594 0.1
0.0386022 -1.85486 0.098453 0.1
0.376611 -2.09772 0.0982772 0.1
0.265033 -2.38369 0.0854298 0.1
0.0317409 -2.0973 0.0896099 0.1
0.24278 -2.10378 0.52824 0.15
0.192302 -2.00896 0.145758 0.1
0.20406 -2.1981 0.0975736 0.1
1.1319 -2.08438 0.0906186 0.1
0.855777 -1.94293 0.0910757 0.1
1.15528 -1.84031 0.0908794 0.1
1.02608 -1.95149 0.188498 0.1
1.03811 -1.91982 0.408234 0.1
1.63134 -2.00104 0.397245 0.5
1.27283 -2.3564 0.0890373 0.1
2.14504 -1.95361 0.0968305 0.1
2.24397 -1.83977 0.228547 0.1
-2.62759 -1.28399 0.082312 0.1
-2.50905 -1.44128 0.098434 0.1
-2.41397 -1.61459 0.0938281 0.1
-2.31891 -1.38466 0.0955856 0.1
-1.91944 -1.69774 0.40947 0.5
-1.34887 -1.66221 0.234101 0.1
-1.247 -1.75751 0.094485 0.1
-1.25788 -1.67317 0.410058 0.1
-1.4354 -1.5546 0.0935409 0.1
-0.943918 -1.58742 0.0984165 0.1
-1.04895 -1.75729 0.0967606 0.1
-1.15111 -1.67323 0.242256 0.1
-1.01795 -1.68138 0.387277 0.1
-0.423512 -1.61781 0.398828 0.5
0.499804 -1.54309 0.343176 0.5
0.987945 -1.74612 0.0880232 0.1
1.02793 -1.51866 0.0846536 0.1
1.14939 -1.65423 0.160047 0.1
1.12846 -1.67648 0.422928 0.1
1.04527 -1.77551 0.273966 0.1
1.32272 -1.6049 0.0849777 0.1
1.71154 -1.46384 0.0984024 0.1
2.33558 -1.72042 0.0972682 0.1
2.24616 -1.23104 0.428616 0.5
1.97375 -1.627 0.0885872 0.1
2.12312 -1.75539 0.0972355 0.1
2.5697 -1.35112 0.0310102 0.1
-2.39501 -0.872539 0.393592 0.5
-1.94885 -1.18452 0.0983738 0.1
-1.85208 -0.949088 0.0988433 0.1
-1.55869 -0.653917 0.0983359 0.1
-1.73632 -1.17441 0.098232 0.1
-0.630997 -1.1529 0.0923334 0.1
-1.16553 -1.08561 0.341538 0.5
-0.789221 -0.697582 0.0937741 0.1
-0.665753 -0.894837 0.0918532 0.1
-0.613338 -0.85912 0.305546 0.1
-0.00766337 -1.20113 0.141923 0.15
-0.438632 -1.10995 0.0930683 0.1
