ITEM: TIMESTEP
2200
ITEM: NUMBER OF ATOMS
3782
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.97934 -2.73441 0.0919895 0.1
-0.72763 -2.61076 0.0989478 0.1
-0.802458 -2.77948 0.169502 0.1
-0.627443 -2.83552 0.0935629 0.1
-0.210761 -2.54332 0.395491 0.5
0.176846 -2.88969 0.0968071 0.1
0.35934 -2.8 0.102887 0.1
0.76636 -2.45341 0.387189 0.5
1.36786 -2.53804 0.102194 0.1
0.15143 1.522 4.12815 0.1
-1.43062 -1.82466 0.0965213 0.1
-1.15964 -2.26454 0.399885 0.5
-0.872001 -1.84519 0.0879457 0.1
-0.155182 -2.03377 0.088931 0.1
0.0413713 -1.85873 0.0981214 0.1
0.377889 -2.07698 0.100099 0.1
0.264213 -2.38469 0.0869785 0.1
0.0315086 -2.09865 0.0906779 0.1
0.23761 -2.09269 0.594867 0.15
0.189322 -2.01348 0.154423 0.1
0.205028 -2.2003 0.0997774 0.1
1.13033 -2.08645 0.0917252 0.1
0.848274 -1.94289 0.0915319 0.1
1.15221 -1.84122 0.090653 0.1
1.02107 -1.95213 0.185674 0.1
1.00305 -1.89964 0.42488 0.1
1.62728 -2.00272 0.400241 0.5
1.27044 -2.35666 0.0889392 0.1
2.13871 -1.96182 0.0963498 0.1
2.23987 -1.84454 0.227392 0.1
-2.62864 -1.28345 0.0815196 0.1
-2.50685 -1.43691 0.0956112 0.1
-2.41288 -1.61927 0.0938037 0.1
-2.31057 -1.37843 0.0921023 0.1
-1.92243 -1.69778 0.412806 0.5
-1.3459 -1.65117 0.233103 0.1
-1.24762 -1.75097 0.0960037 0.1
-1.26035 -1.67653 0.407439 0.1
-1.44045 -1.55071 0.0929794 0.1
-0.942273 -1.57812 0.0968027 0.1
-1.04879 -1.74625 0.095671 0.1
-1.04339 -1.67556 0.279415 0.1
-0.431146 -1.62173 0.405673 0.5
-0.0100367 -1.20411 0.141967 0.15
0.493753 -1.54427 0.347814 0.5
0.982714 -1.74438 0.0889214 0.1
1.02139 -1.51687 0.0843054 0.1
1.14329 -1.65379 0.159005 0.1
1.10931 -1.68739 0.444738 0.1
1.03986 -1.7763 0.275322 0.1
1.31913 -1.60622 0.084759 0.1
1.71449 -1.46806 0.104147 0.1
2.33094 -1.72725 0.0998277 0.1
2.24136 -1.23388 0.430901 0.5
1.97259 -1.62934 0.0882571 0.1
2.1138 -1.76534 0.0967179 0.1
2.56782 -1.35284 0.0327508 0.1
-1.8501 -0.935166 0.105581 0.1
-2.3993 -0.875851 0.396412 0.5
-1.9264 -1.13735 0.09898 0.1
-1.66948 -0.699837 0.0974803 0.1
-1.70668 -1.15882 0.0948155 0.1
-0.632303 -1.14939 0.0969499 0.1
-1.1711 -1.08778 0.348722 0.5
-0.792389 -0.698206 0.094404 0.1
-0.660279 -0.903356 0.0967801 0.1
-0.622941 -0.853847 0.303041 0.1
-0.437677 -1.11115 0.0965456 0.1
-0.241366 -1.12544 0.098994 0.1
-0.269345 -0.899151 0.0942768 0.1
-0.125666 -0.992262 0.189332 0.1
-0.551005 -0.681299 0.139039 0.15
-0.55747 -1.02755 0.232445 0.1
