ITEM: TIMESTEP
2000
ITEM: NUMBER OF ATOMS
3380
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.972338 -2.73575 0.0946733 0.1
-0.745001 -2.58088 0.0993463 0.1
-0.799236 -2.78449 0.176687 0.1
-0.627448 -2.83437 0.0940947 0.1
-0.209809 -2.54248 0.397487 0.5
0.16265 -2.89744 0.0979384 0.1
0.324492 -2.807 0.174796 0.1
0.76596 -2.45046 0.388623 0.5
1.41925 -2.51959 0.100323 0.1
-2.58929 -1.88074 0.0638156 0.1
-1.42339 -1.82378 0.0987239 0.1
-1.15536 -2.26343 0.405154 0.5
-0.867775 -1.84632 0.0953303 0.1
-0.155748 -2.03561 0.0912669 0.1
0.0463697 -1.86669 0.102827 0.1
0.383519 -2.08268 0.100669 0.1
0.264214 -2.38333 0.0879875 0.1
0.0311031 -2.09762 0.091854 0.1
0.222928 -2.09094 0.603232 0.15
0.188143 -2.00932 0.164155 0.1
0.204326 -2.19574 0.0980419 0.1
1.13001 -2.08372 0.0939441 0.1
0.843185 -1.94372 0.0938835 0.1
1.15343 -1.83245 0.0942489 0.1
1.01905 -1.94883 0.183502 0.1
1.03491 -1.91782 0.415666 0.1
1.62927 -1.99644 0.402998 0.5
1.26791 -2.35027 0.0919992 0.1
2.1393 -1.96103 0.0958379 0.1
2.24485 -1.83881 0.229788 0.1
-2.62574 -1.28317 0.0841799 0.1
-2.51702 -1.44279 0.0981484 0.1
-2.41545 -1.61172 0.101075 0.1
-2.32105 -1.39385 0.0987142 0.1
-1.91548 -1.69715 0.417557 0.5
-1.3411 -1.66676 0.242212 0.1
-1.23795 -1.75146 0.096987 0.1
-1.25268 -1.67777 0.417153 0.1
-1.42395 -1.56368 0.0970712 0.1
-0.92934 -1.58604 0.0962524 0.1
-1.04047 -1.7504 0.0968414 0.1
-1.04026 -1.6609 0.419223 0.1
-0.423058 -1.62077 0.414706 0.5
-0.00493594 -1.20352 0.147893 0.15
0.498541 -1.54152 0.36101 0.5
0.986077 -1.74112 0.0935654 0.1
1.02431 -1.5116 0.0897972 0.1
1.1462 -1.64709 0.163987 0.1
1.11093 -1.70119 0.450611 0.1
1.05134 -1.7784 0.27804 0.1
1.32259 -1.6007 0.0904189 0.1
1.7473 -1.49475 0.0971997 0.1
2.33763 -1.7151 0.0983884 0.1
2.24096 -1.22622 0.438269 0.5
1.97316 -1.62737 0.0951641 0.1
2.11839 -1.76288 0.098212 0.1
2.56663 -1.35177 0.0363119 0.1
-1.82489 -0.909548 0.105518 0.1
-2.39032 -0.873611 0.402311 0.5
-1.94357 -1.16536 0.098787 0.1
-1.63955 -0.794776 0.0980716 0.1
-1.73512 -1.14141 0.0981761 0.1
-0.62732 -1.15845 0.0974999 0.1
-1.16314 -1.08911 0.351945 0.5
-0.788131 -0.699581 0.0965843 0.1
-0.647572 -0.922978 0.0979073 0.1
-0.608467 -0.869758 0.306811 0.1
-0.429409 -1.11031 0.0980747 0.1
-0.233427 -1.12571 0.0975868 0.1
-0.252018 -0.903101 0.0981139 0.1
-0.119586 -0.995364 0.211596 0.1
-0.54681 -0.691222 0.146798 0.15
-0.541626 -1.05455 0.252925 0.1
-0.0801996 -1.11043 0.37351 0.1
-0.313324 -1.03105 0.250271 0.1
-0.450317 -0.913458 0.0976893 0.1
-0.406777 -0.859887 0.292542 0.1
-0.565603 -0.698872 0.400943 0.1
0.0430531 -0.966865 0.0988144 0.1
0.209345 -1.09304 0.0967348 0.1
0.139712 -1.05378 0.286465 0.1
0.261658 -0.904431 0.0921715 0.1
0.419301 -0.777707 0.0987273 0.1
0.440334 -0.995055 0.101514 0.1
0.362663 -0.898189 0.25822 0.1
0.555681 -0.936233 0.254472 0.1
0.461111 -0.886839 0.428047 0.1
0.608837 -0.832901 0.0961149 0.1
0.922519 -0.788488 0.0888179 0.1
1.04806 -0.625813 0.097194 0.1
0.820271 -0.956579 0.0962298 0.1
0.716273 -0.667764 0.0988729 0.1
0.600968 -0.715919 0.259197 0.1
0.71682 -0.986294 0.386015 0.1
0.638509 -1.02705 0.0978104 0.1
0.856675 -0.69305 0.238254 0.1
0.739984 -0.854409 0.243285 0.1
0.602916 -0.973309 0.547383 0.1
1.30545 -1.10606 0.409238 0.5
1.70986 -0.761704 0.0971768 0.1
1.24286 -0.601833 0.0966994 0.1
1.94233 -0.727241 0.261502 0.1
2.26153 -0.744131 0.0937625 0.1
1.89484 -0.834763 0.0974908 0.1
1.80557 -1.01058 0.0948945 0.1
2.06283 -0.727747 0.0965914 0.1
2.61277 -0.849719 0.0960291 0.1
2.70498 -1.03718 0.0975437 0.1
2.73108 -0.886775 0.247425 0.1
-2.82983 -0.329064 0.105377 0.1
-2.66333 -0.0196119 0.106952 0.1
-2.84293 -0.0999139 0.0980599 0.1
-1.85339 -0.599231 0.142413 0.15
-2.31895 -0.106761 0.130415 0.1
-2.19184 -0.325679 0.102554 0.1
-1.38597 -0.348806 0.105588 0.1
-1.48068 -0.598078 0.0972388 0.1
-0.869028 -0.177115 0.374324 0.5
-0.358468 -0.0304439 0.0969448 0.1
0.00692492 -0.428151 0.354332 0.5
0.523195 -0.258697 0.0994709 0.1
0.535428 -0.584165 0.0984534 0.1
0.45487 -0.0381973 0.098935 0.1
0.553857 -0.01007 0.350976 0.1
0.691783 -0.451796 0.0969306 0.1
1.08115 -0.227996 0.0979746 0.1
0.895065 -0.16036 0.0967063 0.1
0.868642 -0.544403 0.0987184 0.1
0.722849 -0.257197 0.0974959 0.1
0.927591 -0.355294 0.0975612 0.1
1.11953 -0.00548167 0.0975262 0.1
1.12114 -0.429125 0.0982321 0.1
0.828382 -0.0609737 0.254411 0.1
1.02129 -0.102835 0.239896 0.1
0.62611 -0.13507 0.218157 0.1
1.62682 -0.217437 0.343842 0.5
2.07679 -0.529349 0.0983279 0.1
2.54694 -0.33343 0.418461 0.5
-2.89771 0.110982 0.128845 0.1
-2.39528 0.215046 0.149077 0.1
-1.77466 0.0598132 0.401745 0.5
-1.40755 0.421782 0.0976402 0.1
-1.55917 0.55497 0.0974796 0.1
-1.29467 0.486364 0.248482 0.1
-1.40598 0.525608 0.410148 0.1
-1.27702 0.151484 0.0936353 0.1
-1.22827 0.486683 0.472661 0.1
-1.22866 0.340673 0.099064 0.1
-1.22719 0.292678 0.453591 0.1
-1.17596 0.530021 0.0957567 0.1
-1.03022 0.330311 0.100427 0.1
-1.14302 0.344794 0.277689 0.1
