ITEM: TIMESTEP
700
ITEM: NUMBER OF ATOMS
1148
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
0.0448648 2.52716 1.52796 0.5
1.26247 2.28173 0.378671 0.5
1.38687 -1.04781 1.23233 0.1
0.3625 0.508166 0.497352 0.1
-0.638474 1.44131 1.71813 0.1
1.73979 -2.29304 2.91973 0.15
2.27181 1.91777 2.00003 0.1
-2.34764 1.24411 2.10807 0.15
-2.94958 1.93513 2.41692 0.15
-1.31596 -0.85108 0.475358 0.1
2.98747 -2.48747 3.17633 0.1
2.78732 -0.469342 1.54271 0.1
-2.4812 2.31981 1.54692 0.1
-1.79759 0.785114 0.894818 0.1
1.52357 -2.35462 1.8133 0.1
0.239307 -1.359 2.17791 0.1
-2.41027 -0.750445 0.545474 0.5
-1.94297 -1.56434 0.963964 0.5
0.31993 2.51324 0.48755 0.5
1.74223 -2.734 2.02619 0.1
-0.250998 1.98944 0.599179 0.1
0.471371 0.276216 0.192154 0.1
0.611368 -2.13401 1.11514 0.1
-1.0691 -1.4724 0.576192 0.1
-0.606441 -1.0214 1.43984 0.5
0.278028 1.30955 2.17267 0.1
-0.223704 1.04276 1.2594 0.1
-1.22118 -2.22666 1.47 0.5
0.867851 -2.33197 3.92319 0.15
-0.759762 0.079607 0.201019 0.1
-0.93293 1.50882 0.550511 0.5
-0.35476 2.41683 2.77816 0.5
-0.226028 1.2352 3.78775 0.1
0.693309 -1.92628 1.33954 0.1
0.800077 1.76924 0.664919 0.1
-0.473911 1.93766 1.61653 0.1
0.252333 1.21537 0.133504 0.1
1.27677 -0.838285 1.24114 0.1
-1.05022 -2.61726 0.8329 0.1
0.919614 -1.19984 1.57496 0.5
-0.652769 -2.57436 1.89235 0.1
1.83933 0.86482 1.05496 0.1
-2.85399 0.317626 1.08364 0.1
0.83132 0.665807 0.719257 0.1
-1.39424 -1.60342 0.614941 0.1
1.2829 2.17216 1.22274 0.5
2.16613 1.56304 0.672625 0.1
0.67974 -1.75453 1.11643 0.1
1.68283 1.74649 0.447886 0.1
-0.645613 -0.700333 1.02571 0.1
-0.109061 -1.22405 0.144695 0.1
0.741046 0.150638 2.9065 0.1
2.65297 -0.210872 0.866857 0.5
-0.861897 0.0446421 0.392976 0.1
0.115694 1.62748 0.205176 0.1
-0.29467 -0.961323 0.239279 0.1
0.553489 -2.86443 1.06258 0.1
1.54567 1.86286 0.725662 0.1
1.3759 0.0180811 0.847357 0.1
-0.662828 2.40331 0.560822 0.5
-2.66602 0.165991 2.8178 0.1
-0.25245 -0.870737 0.750693 0.1
0.262683 0.850233 0.112063 0.1
-0.350769 1.2707 1.62545 0.1
2.11499 -1.01247 1.03195 0.5
-0.414984 -2.54536 0.512226 0.5
1.11344 -2.30819 3.55538 0.1
0.742783 -0.416654 1.28889 0.1
-2.52986 0.621886 1.34451 0.1
2.30523 0.530466 2.24839 0.1
-0.742251 2.8225 1.48391 0.1
-1.30638 -1.73284 0.968055 0.1
-1.68963 -0.194997 0.431785 0.5
0.711815 2.6646 0.132966 0.1
-1.65713 -0.569124 1.66037 0.1
-0.737825 -0.703223 0.481391 0.5
-0.416744 0.524557 1.96612 0.5
1.95878 0.56386 0.351208 0.1
1.88262 1.67889 0.206454 0.1
1.97598 1.32034 0.0289324 0.1
-2.05549 2.5514 2.46894 0.1
-0.883062 -1.77477 0.830614 0.1
0.662289 2.07145 3.94203 0.1
0.631768 -2.41906 3.36684 0.1
-1.12242 -2.67348 0.090376 0.1
-1.00787 -1.25564 0.738199 0.1
1.5992 -1.96816 0.479563 0.5
-1.41995 1.56806 1.1522 0.1
