ITEM: TIMESTEP
3000
ITEM: NUMBER OF ATOMS
5193
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.977774 -2.73537 0.0917666 0.1
-0.728136 -2.54674 0.0951374 0.1
-0.78654 -2.73036 0.138199 0.1
-0.626501 -2.83637 0.0924292 0.1
-0.211657 -2.54251 0.392895 0.5
0.292062 -2.68122 0.0964753 0.1
0.427043 -2.86081 0.0967146 0.1
0.192239 -2.89034 0.111673 0.1
0.766138 -2.45366 0.384064 0.5
1.30352 -2.56567 0.0986384 0.1
1.8652 -2.91268 0.293113 0.1
-1.43154 -1.82755 0.0941888 0.1
-1.15995 -2.26416 0.39723 0.5
-0.873286 -1.84298 0.0890484 0.1
-0.609675 -2.15143 0.594897 0.1
-0.156664 -2.0352 0.0864352 0.1
0.0472276 -1.86485 0.0981129 0.1
0.387873 -2.08686 0.0978456 0.1
0.263841 -2.38403 0.0857051 0.1
0.0299465 -2.09784 0.0905093 0.1
0.23961 -2.10454 0.527241 0.15
0.189875 -2.01047 0.145012 0.1
0.203209 -2.19888 0.0975291 0.1
1.1303 -2.08492 0.0899573 0.1
0.853326 -1.94271 0.090567 0.1
1.15387 -1.84045 0.0899831 0.1
1.02384 -1.95143 0.188066 0.1
1.03501 -1.92059 0.408694 0.1
1.62832 -2.00124 0.396894 0.5
1.27165 -2.35702 0.088779 0.1
2.14259 -1.95477 0.0968707 0.1
2.24455 -1.83947 0.228985 0.1
-2.62737 -1.28375 0.0823793 0.1
-2.50825 -1.44082 0.0985449 0.1
-2.41399 -1.61453 0.0940243 0.1
-2.31828 -1.38299 0.0952942 0.1
-1.91965 -1.69786 0.410315 0.5
-1.35032 -1.66071 0.231953 0.1
-1.24739 -1.75755 0.0942458 0.1
-1.2604 -1.67358 0.407978 0.1
-1.4364 -1.55143 0.0924286 0.1
-0.947666 -1.58508 0.0983006 0.1
-1.0497 -1.75763 0.0963486 0.1
-1.15256 -1.67403 0.242068 0.1
-1.02117 -1.68012 0.387472 0.1
-0.42721 -1.61985 0.399784 0.5
-0.0102254 -1.20247 0.141621 0.15
0.495171 -1.54497 0.342927 0.5
0.985909 -1.74585 0.0882722 0.1
1.02502 -1.51985 0.0842386 0.1
1.14709 -1.65436 0.16014 0.1
1.12181 -1.67685 0.425415 0.1
1.04202 -1.77566 0.274801 0.1
1.32088 -1.60561 0.0841693 0.1
1.73395 -1.49387 0.0969081 0.1
2.33403 -1.72055 0.0967512 0.1
2.24346 -1.23153 0.428251 0.5
1.97189 -1.6271 0.0881445 0.1
2.12357 -1.75467 0.0978487 0.1
2.56865 -1.35178 0.0314171 0.1
-2.39438 -0.87315 0.395211 0.5
-1.9393 -1.153 0.0979872 0.1
-1.81983 -0.61103 0.146822 0.15
-1.76298 -0.885936 0.0963043 0.1
-1.5714 -0.719265 0.0994541 0.1
-1.71754 -1.12247 0.098013 0.1
-0.632513 -1.15453 0.0916535 0.1
-1.16638 -1.08609 0.343816 0.5
-0.791515 -0.696359 0.0915917 0.1
-0.666392 -0.895396 0.0921291 0.1
-0.615094 -0.858829 0.303794 0.1
-0.440744 -1.11101 0.0937334 0.1
-0.244174 -1.13595 0.0963637 0.1
-0.284962 -0.883799 0.0919303 0.1
-0.12973 -0.98552 0.155099 0.1
-0.55192 -0.684108 0.140107 0.15
-0.557269 -1.03737 0.237363 0.1
-0.0186194 -1.02527 0.313627 0.1
-0.329739 -1.02204 0.234094 0.1
-0.475188 -0.917744 0.0969392 0.1
-0.419188 -0.848783 0.271568 0.1
-0.56106 -0.686674 0.387857 0.1
0.0564089 -0.967952 0.094062 0.1
0.206399 -1.09601 0.091012 0.1
0.169167 -0.994727 0.254564 0.1
0.246725 -0.906819 0.0927654 0.1
0.400439 -0.784162 0.0909572 0.1
0.420712 -1.00357 0.0974709 0.1
0.353823 -0.905029 0.257429 0.1
0.550827 -0.931603 0.254211 0.1
0.471811 -0.793327 0.370988 0.1
0.588508 -0.825191 0.0916458 0.1
0.558415 -0.685567 0.22832 0.1
0.556567 -0.95943 0.449566 0.1
0.907177 -0.809066 0.0814116 0.1
1.04265 -0.661093 0.0962245 0.1
0.81216 -0.984242 0.0912459 0.1
0.701174 -0.649744 0.0940145 0.1
0.720582 -1.00019 0.331388 0.1
0.620354 -1.02062 0.0925254 0.1
0.843463 -0.704763 0.21382 0.1
0.731003 -0.85466 0.213092 0.1
0.744631 -0.958382 0.5149 0.1
1.30467 -1.10839 0.394317 0.5
1.72077 -0.77785 0.0988969 0.1
1.9328 -0.724088 0.242209 0.1
2.26283 -0.74571 0.0897402 0.1
1.90974 -0.85531 0.0975908 0.1
1.80353 -1.02132 0.089137 0.1
2.06646 -0.73326 0.09796 0.1
2.58052 -0.847387 0.0973425 0.1
2.71041 -1.02494 0.0984689 0.1
2.78129 -0.794355 0.0991419 0.1
-2.89042 -0.249168 0.115059 0.1
-2.80196 -0.0642583 0.102733 0.1
-2.52759 -0.244507 0.0954068 0.1
-2.30397 -0.315862 0.107497 0.1
-2.00406 -0.42751 0.102966 0.1
-2.36651 -0.118529 0.107525 0.1
-1.41238 -0.327684 0.0985849 0.1
-1.35531 -0.525679 0.098186 0.1
-0.873924 -0.172231 0.359118 0.5
-0.363229 -0.0258377 0.0908223 0.1
3.22481e-05 -0.428249 0.336259 0.5
0.542037 -0.334857 0.0983992 0.1
0.534778 -0.539182 0.0958856 0.1
0.381907 -0.0390257 0.095704 0.1
0.497605 -0.0368765 0.256265 0.1
0.558534 -0.136859 0.0966817 0.1
0.708848 -0.443682 0.097941 0.1
1.0795 -0.247861 0.0936823 0.1
0.904345 -0.154327 0.0922399 0.1
0.876113 -0.553233 0.0950833 0.1
0.727267 -0.24512 0.0985252 0.1
0.912713 -0.356049 0.0983317 0.1
1.09285 -0.445333 0.0981832 0.1
0.828781 -0.0504142 0.233232 0.1
1.04192 -0.111676 0.231501 0.1
1.23081 -0.598349 0.0938598 0.1
1.62678 -0.217595 0.322772 0.5
2.07777 -0.534284 0.0956838 0.1
2.14483 -0.0269032 0.0953918 0.1
2.54739 -0.337205 0.408595 0.5
-2.82792 0.261579 0.0978445 0.1
-2.616 0.114586 0.118976 0.1
-2.39905 0.152209 0.102124 0.1
-1.7783 0.0634992 0.392418 0.5
-1.41414 0.420012 0.0915149 0.1
-1.57571 0.546866 0.0989729 0.1
-1.29588 0.47614 0.241278 0.1
-1.40793 0.528661 0.396397 0.1
-1.28227 0.157299 0.0886324 0.1
-1.23035 0.490551 0.468059 0.1
-1.23365 0.344981 0.0953802 0.1
-1.23272 0.298229 0.43023 0.1
-1.1795 0.532264 0.0915159 0.1
-1.03557 0.336461 0.09265 0.1
-1.14072 0.354273 0.264284 0.1
-0.546456 0.245462 0.0904364 0.1
-0.339956 0.365571 0.0906664 0.1
-0.187738 0.0816172 0.0923944 0.1
