ITEM: TIMESTEP
2900
ITEM: NUMBER OF ATOMS
4931
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.978675 -2.73556 0.0914485 0.1
-0.727943 -2.5477 0.0945804 0.1
-0.787159 -2.73076 0.140215 0.1
-0.626294 -2.83665 0.0915891 0.1
-0.212078 -2.54342 0.391 0.5
0.291513 -2.69862 0.0984908 0.1
0.435091 -2.86455 0.0986413 0.1
0.768467 -2.45435 0.382731 0.5
1.28453 -2.56835 0.0973296 0.1
0.172131 1.49985 4.07325 0.1
-1.4334 -1.82835 0.0937811 0.1
-1.1627 -2.26526 0.395334 0.5
-0.874397 -1.84426 0.0870432 0.1
-0.157599 -2.03665 0.0842793 0.1
0.0336994 -1.86162 0.0978017 0.1
0.380853 -2.08546 0.0978804 0.1
0.264428 -2.38447 0.0852965 0.1
0.027814 -2.09729 0.090263 0.1
0.241379 -2.10681 0.524489 0.15
0.187986 -2.01271 0.143962 0.1
0.196905 -2.20203 0.0988135 0.1
1.13229 -2.0861 0.0897906 0.1
0.85592 -1.94481 0.0887364 0.1
1.15535 -1.84144 0.0901692 0.1
1.02616 -1.95327 0.186487 0.1
1.03867 -1.92128 0.406197 0.1
1.63216 -2.00309 0.395735 0.5
1.27315 -2.35793 0.0881663 0.1
2.14348 -1.9564 0.0952888 0.1
2.24147 -1.84257 0.228839 0.1
-2.62889 -1.28446 0.0812261 0.1
-2.50928 -1.44132 0.0983619 0.1
-2.41515 -1.615 0.0929812 0.1
-2.31921 -1.38412 0.093794 0.1
-1.923 -1.69841 0.40797 0.5
-1.35287 -1.66266 0.231705 0.1
-1.24881 -1.75934 0.0936154 0.1
-1.26403 -1.67523 0.407366 0.1
-1.43836 -1.5542 0.0917723 0.1
-0.942706 -1.58456 0.0955743 0.1
-1.0505 -1.75904 0.0963079 0.1
-1.15496 -1.67496 0.240685 0.1
-0.428025 -1.62253 0.394556 0.5
-0.0092003 -1.20578 0.140539 0.15
0.497865 -1.54893 0.337623 0.5
0.987331 -1.74655 0.0861586 0.1
1.02701 -1.52026 0.0825264 0.1
1.14881 -1.65575 0.158179 0.1
1.12919 -1.67841 0.420653 0.1
1.04526 -1.77735 0.271865 0.1
1.32278 -1.60738 0.0835228 0.1
1.74729 -1.47043 0.0974585 0.1
2.33384 -1.7246 0.0978402 0.1
2.24767 -1.23272 0.426229 0.5
1.97436 -1.62809 0.0871369 0.1
2.12126 -1.75796 0.09695 0.1
2.57056 -1.35138 0.0298223 0.1
-1.76575 -0.914995 0.103259 0.1
-2.39942 -0.873867 0.391033 0.5
