ITEM: TIMESTEP
4200
ITEM: NUMBER OF ATOMS
2.08739 0.340331 0.0968389 0.1
1.8687 0.286229 0.0979158 0.1
2.04585 0.148073 0.0960038 0.1
2.18813 0.117881 0.23151 0.1
1.99252 0.259118 0.251739 0.1
2.50864 0.176018 0.0980579 0.1
2.90251 0.0222979 0.094132 0.1
2.70602 0.151385 0.0978286 0.1
2.87752 0.414816 0.0901389 0.1
2.8929 0.218892 0.0986569 0.1
-2.45112 0.756138 0.42219 0.5
-1.94714 0.653005 0.0989418 0.1
-2.12242 1.13318 0.0954724 0.1
-1.883 0.630723 0.539077 0.1
-1.3594 0.608115 0.0953657 0.1
-1.58033 1.10073 0.341395 0.5
-1.20548 0.73767 0.0772433 0.1
-1.25413 0.656015 0.573031 0.1
-0.700475 0.74892 0.363871 0.5
-1.03998 1.15859 0.0945564 0.1
-0.193761 1.09658 0.0980384 0.1
0.41088 0.897748 0.0604422 0.1
0.00052398 0.993681 0.0981467 0.1
0.605737 0.818597 0.0987615 0.1
1.13665 1.17641 0.27639 0.1
0.614653 0.825772 0.568853 0.1
1.06752 1.1368 0.0956126 0.1
1.63926 0.602828 0.0974628 0.1
1.25289 1.06853 0.0935568 0.1
1.85544 0.716489 0.146379 0.15
2.46261 0.69238 0.398796 0.5
-2.50783 1.45655 0.0983571 0.1
-2.63069 1.22384 0.0970737 0.1
-2.43695 1.26973 0.0982666 0.1
-2.18032 1.62972 0.0982462 0.1
-1.88634 1.73374 0.097141 0.1
-2.05571 1.39711 0.0985185 0.1
-1.91135 1.53565 0.0976304 0.1
-2.30915 1.47809 0.0984341 0.1
-2.37617 1.66488 0.0982313 0.1
-2.02212 1.65142 0.215979 0.1
-2.23935 1.29256 0.0980873 0.1
-1.71702 1.62871 0.0968161 0.1
-1.31766 1.57563 0.590554 0.1
-0.775206 1.63072 0.346286 0.5
-0.411185 1.21799 0.0982272 0.1
-0.219906 1.55042 0.0987069 0.1
-0.243177 1.34658 0.0985926 0.1
-0.0124552 1.43238 0.0984334 0.1
-0.0187015 1.6975 0.147174 0.15
0.0169097 1.22358 0.0986104 0.1
0.57461 1.37429 0.333288 0.5
0.22646 1.81367 0.0990702 0.1
1.13003 1.50526 0.098385 0.1
1.02857 1.67909 0.0948072 0.1
1.09741 1.66025 0.276471 0.1
1.15589 1.4763 0.312382 0.1
1.19312 1.30846 0.0983106 0.1
1.20496 1.61525 0.442547 0.1
1.28642 1.64923 0.0981312 0.1
1.71014 1.29381 0.401441 0.5
2.25068 1.50071 0.0983049 0.1
2.38357 1.65129 0.0984119 0.1
2.35626 1.27997 0.146376 0.15
2.11909 1.65011 0.0981331 0.1
1.94782 1.75183 0.0976503 0.1
2.61657 1.24686 0.098883 0.1
2.49253 1.48307 0.0983312 0.1
-2.04644 2.05246 0.0984421 0.1
-2.05317 1.85186 0.098345 0.1
-2.25455 1.82388 0.0984406 0.1
-1.54037 2.10226 0.416791 0.5
-0.956118 2.17571 0.508244 0.1
-1.01705 2.13607 0.0979211 0.1
-0.190222 1.92388 0.0989853 0.1
-0.0111202 2.33052 0.0982245 0.1
-0.110815 2.11418 0.0985247 0.1
0.018982 1.95074 0.0984528 0.1
0.566639 1.9267 0.0981793 0.1
0.0885265 2.13791 0.0981682 0.1
0.375809 1.99287 0.0981416 0.1
0.784806 2.04787 0.120674 0.15
0.942006 1.85729 0.0980712 0.1
0.772782 1.97408 0.375105 0.15
1.3748 2.18191 0.359043 0.5
1.75683 1.80534 0.0961949 0.1
2.26454 1.81205 0.0982393 0.1
1.88198 1.96027 0.0980669 0.1
2.12529 1.97442 0.0977242 0.1
2.0998 1.81309 0.210509 0.1
1.99889 2.05842 0.226117 0.1
1.91187 2.18211 0.0970219 0.1
-1.23144 2.5639 0.0980624 0.1
-1.03528 2.52378 0.0982864 0.1
-0.505111 2.54109 0.380034 0.5
-0.127664 2.9001 0.0941796 0.1
-0.00850355 2.8505 0.241976 0.1
0.46871 2.531 0.405951 0.5
0.117314 2.89896 0.095601 0.1
1.15091 2.66549 0.0949753 0.1
0.927574 2.74911 0.0952253 0.1
0.982216 2.55275 0.0979249 0.1
1.02825 2.67405 0.249349 0.1
-1.5909 -2.44539 0.757828 0.1
-1.24871 -2.55918 0.907414 0.1
-1.43705 -2.52581 0.855311 0.1
-1.31825 -2.587 1.0883 0.1
0.586583 1.95815 4.24547 0.1
-0.701432 -2.47807 1.14877 0.5
-1.13316 -2.68623 0.812464 0.1
-0.414584 -2.88264 0.8342 0.1
-0.199543 -2.77678 1.0247 0.1
-0.19604 -2.89725 0.871028 0.1
0.0067217 -2.9054 0.813179 0.1
0.33202 -2.53113 1.14106 0.5
0.786488 -2.79835 0.869457 0.1
0.0757268 1.00084 4.23994 0.1
-2.23635 -1.85901 0.88423 0.1
-2.07214 -2.04277 0.869823 0.1
-2.14626 -1.95318 1.03191 0.1
-1.58516 -2.0662 1.20222 0.5
-0.891563 -1.93765 0.842915 0.15
-0.708941 -2.03943 0.716745 0.1
-0.583384 -1.97091 0.854129 0.1
1.26769 -2.29892 1.15195 0.5
1.95787 -2.14129 0.877103 0.1
2.17046 -1.93188 0.630909 0.1
2.22571 -1.84763 0.801461 0.1
2.08435 -2.01748 0.78703 0.1
1.80819 -2.27118 0.898443 0.1
-2.23745 -1.35103 1.18961 0.5
-1.64517 -1.24307 0.662769 0.1
-0.984231 -1.40158 1.12812 0.5
0.142935 -1.67889 0.760621 0.1
0.788004 -1.60008 1.15173 0.5
1.76706 -1.48943 1.14033 0.5
1.23937 -1.38572 0.883967 0.1
1.23857 -1.21166 0.980431 0.1
2.29608 -1.78458 0.627356 0.1
2.09808 -1.7538 0.676615 0.1
2.35571 -1.69348 0.791256 0.1
2.27784 -1.7477 0.965028 0.1
2.63818 -1.2414 0.871823 0.1
2.45223 -1.5511 0.888631 0.1
2.50743 -1.36987 0.948174 0.1
-2.6744 -1.13749 0.848203 0.1
-2.81919 -0.686246 0.771283 0.1
-1.6702 -0.713269 0.919983 0.5
-0.470787 -1.18471 0.876146 0.15
0.113904 -1.01296 0.927859 0.5
0.813621 -1.19743 0.712485 0.1
1.06787 -1.11657 0.941008 0.1
0.818387 -0.962456 0.903195 0.1
0.629412 -1.04013 0.638978 0.1
1.18107 -0.830101 0.908418 0.1
0.809738 -0.996326 0.700941 0.1
0.695995 -1.09975 0.833639 0.1
1.01342 -0.934753 0.884811 0.1
1.29712 -0.976514 0.978634 0.1
2.83034 -0.682166 0.799344 0.1
-2.85071 -0.561656 0.619735 0.1
-2.57338 -0.0720023 0.814804 0.5
-2.11371 -0.425621 0.66033 0.15
-2.06079 -0.278921 1.03848 0.1
-1.99957 -0.222166 0.859156 0.1
-1.95782 -0.0231855 0.999967 0.15
-2.09668 -0.137492 1.17226 0.1
-1.51939 -0.0869442 0.850091 0.1
-1.13798 -0.594056 0.680093 0.1
-0.663653 -0.540059 1.07705 0.5
-0.229361 -0.181674 1.02232 0.1
-0.261363 -0.0212125 0.761151 0.1
-0.103773 -0.458596 0.914755 0.1
-0.0547952 -0.377805 1.08699 0.1
-0.179522 -0.180359 0.839246 0.1
-0.319527 -0.08147 1.16035 0.1
-0.384056 -0.17168 0.702852 0.1
0.0708847 -0.381012 0.926391 0.1
0.25112 -0.360038 0.862741 0.1
0.317116 -0.448433 1.0205 0.1
0.136701 -0.439819 1.10234 0.1
0.819613 -0.397775 0.706607 0.5
1.64413 -0.501751 1.09663 0.5
2.18899 -0.295024 1.18288 0.1
1.99312 -0.0236767 1.13031 0.1
2.85666 -0.507504 0.891002 0.1
2.88407 -0.309366 0.902531 0.1
-2.87663 0.256702 1.19451 0.1
-2.15762 0.354103 0.751876 0.1
-2.15114 0.527592 0.857756 0.1
-2.03013 0.28182 0.884371 0.1
-2.19384 0.364835 0.956442 0.1
-2.11365 0.0600494 1.17488 0.1
-1.93561 0.175735 1.14621 0.1
-2.10661 0.216805 1.05463 0.1
-1.75422 0.119506 0.955338 0.1
-0.702342 0.373399 1.13369 0.5
-0.182775 0.079446 0.613024 0.1
-0.454792 0.00454763 0.742566 0.1
0.20847 0.156654 1.14196 0.5
0.822104 0.198164 0.736953 0.1
0.664567 0.299685 0.67128 0.1
1.25274 0.080853 0.755465 0.15
1.74111 0.476973 0.931507 0.5
2.55704 0.16283 1.14937 0.5
2.85136 0.56701 0.830662 0.1
-2.70552 1.04938 0.87645 0.1
-1.64748 0.69593 1.08212 0.5
-0.63678 0.930495 0.915707 0.1
-0.607621 0.9481 1.09545 0.1
-1.09046 0.774748 1.17938 0.1
-0.0519055 1.04762 0.956647 0.5
0.458831 0.894583 0.672054 0.1
0.633839 0.63088 0.713605 0.1
0.934841 1.02335 1.04909 0.5
1.39789 0.906777 0.709613 0.1
1.50725 1.02495 0.889969 0.1
1.81186 1.07119 0.946588 0.1
2.78106 0.828828 0.88524 0.1
2.82435 0.672138 0.994478 0.1
2.73137 1.0076 0.823063 0.1
2.80099 0.756023 1.1718 0.1
-2.57513 1.25041 0.809382 0.15
-2.20809 1.19437 0.625127 0.1
-2.04984 1.55685 0.993898 0.5
-1.56897 1.24615 0.904459 0.1
-1.44918 1.63718 0.792869 0.15
-1.51516 1.4126 0.815482 0.1
-1.03647 1.32666 1.1122 0.5
-0.4514 1.46913 0.820074 0.1
-0.268726 1.50756 1.16334 0.1
0.438766 1.55399 0.886879 0.1
0.457275 1.35918 0.919475 0.1
0.302008 1.72116 1.12912 0.1
1.54452 1.24176 1.02394 0.15
-2.03695 2.08494 0.742627 0.1
-1.87359 2.21604 1.06371 0.1
-1.91866 2.17692 0.873356 0.1
-1.98469 2.11652 1.19421 0.1
-1.39807 1.80342 1.1014 0.1
-1.5166 1.8229 0.944208 0.1
-1.57075 2.26567 0.991582 0.1
-1.75616 2.31043 0.933366 0.1
-1.76247 2.08201 0.970669 0.1
-1.35049 1.93106 0.956784 0.1
-1.58408 1.99988 1.00474 0.1
-0.932633 1.88237 0.824021 0.1
-1.17493 1.83076 0.811429 0.15
-0.971782 2.37151 1.09916 0.5
-0.672917 2.07046 0.706679 0.1
-1.01246 2.04726 0.645283 0.1
-0.035806 1.89788 0.768545 0.5
-0.470705 2.24642 0.86708 0.1
0.32782 2.07839 1.20197 0.1
0.868425 1.95872 0.988121 0.5
1.79815 1.86759 1.08619 0.5
1.31516 2.35278 0.927442 0.1
1.66179 2.38692 0.837498 0.1
1.39831 2.35486 1.10616 0.1
-1.56139 2.44549 0.906441 0.1
-1.43049 2.54822 0.797657 0.1
-0.650159 2.82807 0.883722 0.1
-0.0388887 2.90022 0.823503 0.1
-0.230558 2.89353 0.774936 0.1
-0.0278824 2.4957 0.738308 0.1
-0.406341 2.87305 0.867124 0.1
-0.101082 2.90302 0.623904 0.1
-0.0247496 2.72989 0.67666 0.1
-0.271998 2.42897 0.912582 0.1
-0.238586 2.89349 0.972046 0.1
-0.272837 2.71151 0.902278 0.1
0.10626 2.76419 0.816737 0.1
0.0891589 2.90282 0.673086 0.1
0.251162 2.89402 0.826583 0.1
0.571622 2.47878 0.992446 0.1
0.435807 2.86875 0.897919 0.1
0.497385 2.68074 0.982916 0.1
0.871676 2.58467 0.843276 0.1
1.05379 2.66519 0.631364 0.15
0.968397 2.46558 0.716623 0.1
1.01959 2.53378 0.962261 0.1
0.701043 2.81708 0.874937 0.1
1.03087 2.71227 0.874726 0.1
0.872922 2.76937 0.772216 0.1
0.68954 2.63447 0.951797 0.1
1.12326 2.67651 1.04801 0.1
0.598484 2.83933 1.04386 0.1
0.858297 2.73993 0.968217 0.1
0.842491 2.55386 1.04841 0.1
1.20397 2.44923 1.06168 0.1
1.23416 2.57442 0.849729 0.15
1.47173 2.50338 0.850958 0.1
1.39998 2.54007 1.03203 0.1
1.5573 2.40952 1.00259 0.1
1.54421 2.45583 1.19531 0.1
-1.37471 -2.55623 1.47353 0.1
-1.27967 -2.57516 1.28144 0.1
-1.20837 -2.44948 1.46343 0.1
-1.19156 -2.64717 1.44429 0.1
-0.309031 -2.88716 1.33226 0.1
-0.118282 -2.85165 1.3666 0.1
0.118603 -2.42178 1.60493 0.1
0.409852 -2.87456 1.62196 0.1
0.0486157 -2.85773 1.55185 0.1
1.10564 -2.6967 1.57766 0.15
0.875649 -2.73887 1.38972 0.15
1.47608 -2.51028 1.66437 0.1
1.30496 -2.59518 1.66771 0.1
-2.01324 -2.09191 1.61559 0.1
-2.119 -1.98172 1.73946 0.1
-2.12977 -1.90338 1.50362 0.15
-1.85549 -2.10685 1.733 0.1
-1.93494 -1.89516 1.65591 0.1
-1.78046 -2.29401 1.71802 0.1
-1.76648 -1.93137 1.75527 0.1
-0.996871 -1.97814 1.24174 0.1
-1.03075 -2.06384 1.42709 0.1
-0.661808 -2.04976 1.51707 0.1
-0.721991 -1.90536 1.29363 0.1
-1.07315 -2.3199 1.53176 0.1
-0.888291 -1.92728 1.39966 0.1
-1.08508 -1.87893 1.47335 0.1
-0.173212 -2.36162 1.38346 0.1
-0.13231 -2.2345 1.52262 0.1
-0.130464 -1.97003 1.80801 0.1
0.0748209 -2.22179 1.57555 0.1
0.405177 -2.10212 1.55217 0.1
0.402471 -1.99123 1.387 0.1
0.235368 -2.2791 1.66694 0.1
0.0328123 -2.06118 1.73945 0.1
0.570963 -2.07352 1.44756 0.1
0.217369 -2.08819 1.61397 0.1
0.191919 -2.15462 1.80485 0.1
0.7336 -2.15326 1.37243 0.1
1.11543 -1.8858 1.55033 0.1
0.988762 -2.05104 1.61097 0.1
0.74627 -2.04239 1.5381 0.1
0.891704 -1.94007 1.73288 0.1
-2.4948 -1.48326 1.71265 0.1
-2.58639 -1.31009 1.741 0.1
-2.34039 -1.60554 1.71976 0.1
-2.3052 -1.76645 1.61127 0.1
-1.9486 -1.73739 1.5358 0.1
-2.3897 -1.29523 1.76556 0.1
-2.09201 -1.68706 1.66111 0.1
-2.16171 -1.52608 1.75538 0.1
-1.07941 -1.48952 1.66145 0.1
-0.138404 -1.78846 1.23833 0.5
-0.0466092 -1.239 1.45795 0.1
-0.227195 -1.21328 1.37699 0.1
0.277461 -1.37875 1.37152 0.1
1.02092 -1.79954 1.76875 0.1
1.09472 -1.64967 1.66252 0.1
1.32067 -1.77079 1.41785 0.1
1.24481 -1.63797 1.53489 0.1
-2.6468 -1.19167 1.59491 0.1
-2.70394 -1.08327 1.44095 0.1
-2.48362 -1.13797 1.69172 0.1
-2.21089 -1.19033 1.76444 0.1
-1.97104 -0.863938 1.4119 0.1
-1.88687 -0.696023 1.47731 0.1
-2.12361 -1.03091 1.68233 0.1
-1.9673 -0.977705 1.572 0.1
-1.8053 -1.00507 1.41373 0.1
-1.63964 -0.871838 1.49429 0.1
-1.21408 -0.61619 1.29346 0.1
-1.45383 -0.919807 1.43834 0.1
-1.38333 -0.67464 1.44322 0.1
-1.22673 -0.850685 1.364 0.15
-1.44878 -1.08362 1.32589 0.1
-1.25317 -0.978935 1.71929 0.1
-0.993864 -0.913089 1.40311 0.1
-1.19665 -1.02281 1.53701 0.1
-0.609749 -1.03225 1.41297 0.1
-0.294332 -0.920929 1.35608 0.1
-0.425411 -1.11241 1.26587 0.15
-0.157666 -0.697071 1.3579 0.1
0.473904 -1.17276 1.43552 0.15
0.475408 -1.1353 1.67311 0.1
0.714409 -1.14381 1.5274 0.1
0.673941 -1.1039 1.79985 0.1
1.26891 -1.0834 1.74743 0.5
1.90156 -0.96041 1.37944 0.1
1.82777 -1.04734 1.53945 0.1
1.93243 -0.81832 1.51482 0.1
2.46227 -0.820153 1.23602 0.5
2.81793 -0.692029 1.69885 0.1
2.70517 -1.05842 1.72466 0.1
-2.89798 -0.318968 1.23866 0.1
-2.90046 -0.134191 1.31001 0.1
-2.46569 -0.558121 1.54892 0.5
-2.78123 -0.060217 1.44792 0.1
-1.90406 -0.462759 1.40534 0.1
-1.4565 -0.0817661 1.39794 0.5
-0.869437 -0.120934 1.41808 0.1
-0.881532 -0.00591013 1.55043 0.1
-0.166682 -0.46045 1.40078 0.1
-0.0434085 -0.306474 1.42485 0.1
-0.0908361 -0.548926 1.23956 0.1
-0.261169 -0.16967 1.32717 0.1
-0.434999 -0.097977 1.48971 0.15
-0.143491 -0.310989 1.25337 0.1
0.51027 -0.585144 1.56365 0.5
0.0309971 -0.39932 1.26455 0.1
0.547476 -0.0389659 1.80398 0.1
1.08717 -0.432381 1.58768 0.1
1.18744 -0.559519 1.47613 0.1
1.05127 -0.510024 1.27776 0.15
1.19768 -0.36385 1.7381 0.1
1.28418 -0.410874 1.56553 0.1
2.05606 -0.595283 1.4939 0.1
2.00372 -0.0355251 1.42942 0.1
2.08767 -0.166474 1.30636 0.1
2.23087 -0.285675 1.3764 0.1
2.24298 -0.153448 1.53396 0.1
2.34306 -0.322194 1.54301 0.1
2.83888 -0.33927 1.43155 0.15
2.68274 -0.409643 1.61172 0.1
2.53985 -0.302168 1.52492 0.1
2.85338 -0.533298 1.58423 0.1
2.89642 -0.166829 1.59839 0.1
2.70203 -0.210548 1.59447 0.1
2.87852 -0.357638 1.67581 0.1
-2.87659 0.0622022 1.31122 0.1
-2.89428 0.218753 1.43056 0.1
-2.69248 0.100725 1.37489 0.1
-1.21617 0.465827 1.42556 0.1
-0.173557 0.579144 1.29028 0.1
-0.210946 0.440551 1.43113 0.1
-0.124128 0.370689 1.57447 0.1
-0.490603 0.408441 1.63974 0.1
-0.288227 0.100198 1.46919 0.1
-0.384766 0.306795 1.70612 0.1
0.546971 0.010775 1.61195 0.1
0.442201 0.198497 1.68858 0.1
0.38327 0.523469 1.52285 0.1
0.308566 0.368853 1.66922 0.1
0.588124 0.45634 1.45307 0.1
0.555121 0.302086 1.5768 0.1
0.065494 0.458604 1.61025 0.1
0.171394 0.496901 1.74921 0.1
0.717856 0.586547 1.38434 0.1
1.10319 0.145437 1.43752 0.5
0.611266 0.146407 1.77762 0.1
1.73682 0.193312 1.45855 0.1
1.68596 0.0430547 1.33893 0.1
1.87633 0.0154045 1.28594 0.1
1.99816 0.152 1.36272 0.1
1.91046 0.29072 1.47469 0.1
2.29566 0.578829 1.49103 0.1
2.07468 0.39095 1.42077 0.1
2.15674 0.559096 1.35208 0.1
2.91432 0.0291902 1.60545 0.1
-2.50899 0.66958 1.3636 0.5
-2.68448 1.12927 1.69616 0.1
-1.97564 0.921985 1.53218 0.15
-2.05657 1.05886 1.32346 0.1
-1.49855 1.14098 1.52554 0.15
-1.22013 0.876105 1.46067 0.1
-0.807547 0.978421 1.54004 0.1
-0.960313 0.825359 1.42769 0.1
-1.1235 0.728739 1.36867 0.1
-0.706311 0.916277 1.38057 0.1
-0.815551 0.780641 1.55685 0.1
-1.10199 0.600228 1.51788 0.1
-0.59841 1.08659 1.36157 0.1
-0.542982 0.925473 1.26233 0.1
-0.258495 0.910023 1.76822 0.5
0.201384 0.601786 1.54136 0.1
0.411089 0.854791 1.25053 0.1
0.20325 0.698346 1.36883 0.1
0.533028 0.952613 1.45607 0.1
0.496206 0.670858 1.35965 0.15
0.30211 0.894101 1.45668 0.15
0.29639 1.00794 1.64875 0.1
0.900916 1.15465 1.63089 0.1
0.88131 0.879551 1.5327 0.1
0.875953 0.691689 1.467 0.1
1.53408 1.00551 1.68348 0.5
2.33202 1.12078 1.23958 0.5
2.00588 0.65883 1.43611 0.1
2.83851 0.602748 1.59563 0.1
2.84019 0.618349 1.40062 0.1
2.4566 0.662095 1.5713 0.1
2.79163 0.802591 1.4404 0.1
2.65246 0.664528 1.45724 0.1
2.75605 0.909034 1.60322 0.1
2.62025 0.764502 1.62533 0.1
2.69822 1.06728 1.70887 0.1
2.79897 0.753363 1.71829 0.1
-2.46998 1.55742 1.43632 0.15
-2.28621 1.78793 1.49101 0.1
-1.77135 1.19771 1.38235 0.1
-1.64434 1.39306 1.46998 0.15
-1.6087 1.26275 1.26344 0.1
-0.629481 1.23232 1.4911 0.1
-1.06761 1.72139 1.55733 0.1
-0.486393 1.27633 1.29021 0.1
-0.328888 1.31126 1.36654 0.1
-0.0340146 1.56155 1.26083 0.1
-0.0924278 1.46209 1.80179 0.1
