ITEM: TIMESTEP
3500
ITEM: NUMBER OF ATOMS
6098
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.97018 -2.73803 0.0955614 0.1
-0.728259 -2.54458 0.0962603 0.1
-0.78126 -2.72895 0.141978 0.1
-0.626279 -2.83646 0.0931841 0.1
-0.210233 -2.54197 0.393368 0.5
0.296821 -2.69333 0.0988522 0.1
0.428375 -2.86708 0.0990457 0.1
0.224745 -2.88035 0.102635 0.1
0.767468 -2.4531 0.384338 0.5
1.38177 -2.53851 0.0992138 0.1
1.61152 2.42266 3.6616 0.1
-1.43144 -1.82763 0.0953056 0.1
-1.15947 -2.26377 0.398715 0.5
-0.872443 -1.84305 0.0908937 0.1
-0.606919 -2.15079 0.597144 0.1
-0.154675 -2.03484 0.0876431 0.1
0.0497872 -1.86134 0.0976254 0.1
0.378042 -2.08817 0.0981925 0.1
0.26463 -2.38392 0.0858192 0.1
0.0317694 -2.09766 0.090142 0.1
0.24184 -2.10478 0.5296 0.15
0.192145 -2.00941 0.14653 0.1
0.204655 -2.19805 0.0976639 0.1
1.13143 -2.08459 0.0906743 0.1
0.855011 -1.94292 0.0919266 0.1
1.15471 -1.84053 0.0910209 0.1
1.0255 -1.95174 0.188957 0.1
1.03744 -1.92018 0.408745 0.1
1.63065 -2.00145 0.397109 0.5
1.27235 -2.35655 0.0890726 0.1
2.1445 -1.95375 0.0967263 0.1
2.24431 -1.83934 0.228524 0.1
-2.62731 -1.28386 0.0826586 0.1
-2.50916 -1.44139 0.0992423 0.1
-2.41397 -1.61467 0.0944635 0.1
-2.31849 -1.38489 0.0968865 0.1
-1.91941 -1.6979 0.41137 0.5
-1.34904 -1.66267 0.235338 0.1
-1.247 -1.75782 0.0952366 0.1
-1.25862 -1.67439 0.41232 0.1
-1.436 -1.5544 0.095145 0.1
-0.942727 -1.58877 0.0989712 0.1
-1.04899 -1.75737 0.0974077 0.1
