ITEM: TIMESTEP
4400
ITEM: NUMBER OF ATOMS
6862
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.970449 -2.738 0.0949372 0.1
-0.727925 -2.54434 0.0956432 0.1
-0.781173 -2.72879 0.141681 0.1
-0.625952 -2.83649 0.0927463 0.1
-0.210105 -2.54169 0.39206 0.5
0.294744 -2.70396 0.0983352 0.1
0.42326 -2.86011 0.0981582 0.1
0.184592 -2.89428 0.0971672 0.1
0.768042 -2.45287 0.383411 0.5
1.46366 -2.50067 0.0980381 0.1
1.40193 2.55639 3.73248 0.1
-1.43177 -1.82788 0.0943749 0.1
-1.15973 -2.26395 0.396969 0.5
-0.872529 -1.84259 0.0896542 0.1
-0.607012 -2.14987 0.59494 0.1
-0.15486 -2.03476 0.0863474 0.1
0.0419971 -1.86215 0.0982977 0.1
0.378507 -2.07673 0.0984005 0.1
0.264853 -2.38372 0.0852425 0.1
0.0315376 -2.0974 0.0895347 0.1
0.242319 -2.10367 0.52779 0.15
0.191986 -2.00917 0.145535 0.1
0.203965 -2.19832 0.097614 0.1
1.13175 -2.08441 0.0902602 0.1
0.855499 -1.94284 0.0908518 0.1
1.15504 -1.84034 0.0905894 0.1
1.02578 -1.95147 0.188252 0.1
1.03776 -1.91991 0.407974 0.1
1.63102 -2.00089 0.396562 0.5
1.27271 -2.35644 0.088741 0.1
2.14495 -1.95356 0.0967242 0.1
2.24387 -1.83974 0.228573 0.1
-2.62763 -1.28409 0.0821642 0.1
-2.50915 -1.4414 0.098515 0.1
-2.41408 -1.61465 0.0937784 0.1
-2.31898 -1.38486 0.0955193 0.1
-1.9197 -1.69816 0.409358 0.5
-1.34915 -1.66251 0.234022 0.1
-1.24726 -1.75767 0.0944602 0.1
-1.25815 -1.6734 0.40988 0.1
-1.43552 -1.55499 0.0934101 0.1
-0.942346 -1.58546 0.097813 0.1
-1.04925 -1.75745 0.0966548 0.1
-1.15139 -1.67363 0.242128 0.1
-1.01843 -1.68131 0.386916 0.1
-0.424148 -1.61781 0.398497 0.5
0.498998 -1.54299 0.342543 0.5
0.987642 -1.74602 0.0879448 0.1
1.02745 -1.51858 0.0843985 0.1
1.14907 -1.65419 0.159853 0.1
1.12803 -1.67636 0.422587 0.1
1.04467 -1.77541 0.273929 0.1
1.32238 -1.60482 0.0845382 0.1
1.71781 -1.45631 0.0982149 0.1
2.33543 -1.72038 0.0971152 0.1
2.24582 -1.23069 0.427806 0.5
1.97357 -1.62685 0.0881855 0.1
2.12298 -1.75535 0.0972253 0.1
2.56967 -1.35115 0.0308323 0.1
-2.39524 -0.87299 0.393533 0.5
-1.94144 -1.18048 0.0979822 0.1
-1.84736 -0.96238 0.098355 0.1
-1.55394 -0.665952 0.0984589 0.1
-1.74254 -1.16213 0.0980959 0.1
-0.631272 -1.15283 0.092207 0.1
-1.16601 -1.086 0.341345 0.5
-0.789831 -0.697743 0.0936325 0.1
-0.666169 -0.894939 0.0918013 0.1
-0.61372 -0.859273 0.305416 0.1
-0.00813526 -1.20114 0.141564 0.15
-0.439005 -1.11003 0.092914 0.1
-0.242539 -1.13615 0.0957464 0.1
-0.282805 -0.884437 0.0940124 0.1
-0.127351 -0.985483 0.156132 0.1
-0.54914 -0.685038 0.142399 0.15
-0.557841 -1.03523 0.233499 0.1
-0.0127563 -1.02296 0.314093 0.1
-0.327439 -1.02143 0.232657 0.1
-0.473804 -0.917292 0.0977462 0.1
-0.413124 -0.846909 0.272268 0.1
-0.522772 -0.702635 0.388632 0.1
0.0596796 -0.967208 0.0953462 0.1
0.207793 -1.09545 0.0915135 0.1
0.175591 -0.993012 0.256003 0.1
0.250582 -0.907289 0.0925587 0.1
0.403538 -0.784824 0.0905795 0.1
0.425344 -1.0015 0.097484 0.1
0.358806 -0.903004 0.257321 0.1
0.554522 -0.935329 0.254923 0.1
0.479582 -0.790538 0.367866 0.1
0.58935 -0.827538 0.0923139 0.1
0.551966 -0.680412 0.219547 0.1
0.559802 -0.956563 0.451166 0.1
0.909527 -0.809102 0.0820329 0.1
1.04343 -0.662728 0.096687 0.1
0.815059 -0.983411 0.0925427 0.1
0.705035 -0.639638 0.096291 0.1
0.727724 -0.997937 0.329793 0.1
0.623278 -1.02067 0.092059 0.1
0.850079 -0.702075 0.212515 0.1
0.734352 -0.850772 0.211444 0.1
0.750803 -0.954066 0.514785 0.1
1.30971 -1.10717 0.39452 0.5
1.71608 -0.766745 0.0984549 0.1
1.93319 -0.725517 0.243671 0.1
2.26343 -0.744791 0.0895502 0.1
1.91143 -0.856519 0.0972289 0.1
1.80559 -1.02186 0.0884373 0.1
2.06692 -0.734614 0.0982169 0.1
2.58183 -0.847637 0.0982621 0.1
2.71159 -1.01852 0.0982573 0.1
2.78725 -0.794638 0.0982245 0.1
-2.84378 -0.497261 0.103248 0.1
-2.70473 -0.270457 0.100181 0.1
-2.50511 -0.277048 0.100155 0.1
-2.59681 -0.0483595 0.0971325 0.1
-2.89309 -0.108286 0.104395 0.1
-2.30782 -0.234574 0.0993579 0.1
-2.06058 -0.411808 0.0981482 0.1
-1.8213 -0.60019 0.146565 0.15
-1.40123 -0.320124 0.0987977 0.1
-1.36674 -0.561466 0.0987029 0.1
-0.871145 -0.169778 0.356309 0.5
-0.360258 -0.0246711 0.0914426 0.1
0.00660281 -0.425211 0.334007 0.5
0.549677 -0.328877 0.0978708 0.1
0.541977 -0.527046 0.0950528 0.1
0.391247 -0.0334312 0.0966953 0.1
0.510464 -0.0259597 0.255969 0.1
0.565466 -0.130545 0.0976224 0.1
0.718268 -0.437241 0.098268 0.1
1.07953 -0.259459 0.0970041 0.1
0.910923 -0.152593 0.0937343 0.1
0.882282 -0.548169 0.0962409 0.1
0.731876 -0.239154 0.0982076 0.1
0.90231 -0.350665 0.0982175 0.1
1.0704 -0.464975 0.098363 0.1
0.831006 -0.0441026 0.232603 0.1
1.04833 -0.114657 0.230049 0.1
1.22988 -0.595266 0.0962207 0.1
1.63205 -0.214812 0.321168 0.5
2.08115 -0.53628 0.0954874 0.1
2.14911 -0.0212759 0.0949907 0.1
2.54935 -0.335223 0.407743 0.5
-2.74112 0.150143 0.0991362 0.1
-2.32775 0.129132 0.0984037 0.1
-1.7781 0.0661338 0.388428 0.5
-1.41454 0.421507 0.0901421 0.1
-1.56983 0.549447 0.0982974 0.1
-1.29621 0.477078 0.239311 0.1
-1.4074 0.532685 0.392901 0.1
-1.28148 0.159279 0.0873803 0.1
-1.2283 0.493456 0.464226 0.1
-1.23376 0.347027 0.0958785 0.1
-1.23124 0.300198 0.430106 0.1
-1.17835 0.53402 0.0919284 0.1
-1.03688 0.33861 0.0943094 0.1
-1.13837 0.357677 0.265631 0.1
-0.542771 0.247063 0.0911246 0.1
-0.337138 0.365778 0.0924321 0.1
-0.186693 0.083883 0.0940373 0.1
-0.362865 0.171931 0.0922746 0.1
-0.307834 0.0749268 0.251334 0.1
-0.364768 0.26566 0.261826 0.1
-0.429464 0.223321 0.44113 0.1
-0.271735 0.101901 0.439788 0.1
-0.381169 0.117426 0.599505 0.1
-0.341927 0.32523 0.586857 0.1
0.188786 0.469463 0.350475 0.5
1.12354 0.00804518 0.0965382 0.1
0.920484 0.0447769 0.0913081 0.1
1.09703 0.55374 0.340076 0.5
0.674896 0.11656 0.134362 0.15
0.736129 0.0722302 0.359149 0.1
0.676369 0.166968 0.522331 0.1
1.61291 0.35945 0.0979185 0.1
1.78329 0.468079 0.0983602 0.1
1.97899 0.507072 0.0979707 0.1
2.31095 0.198709 0.0975401 0.1
2.08784 0.340975 0.0968626 0.1
1.86675 0.287119 0.096802 0.1
2.04634 0.148602 0.0955146 0.1
2.18831 0.117927 0.231248 0.1
1.98994 0.260642 0.250303 0.1
2.50881 0.176185 0.0979418 0.1
2.9028 0.0222411 0.0938586 0.1
2.70644 0.151354 0.0975921 0.1
2.87765 0.414909 0.08999 0.1
2.89293 0.218938 0.098625 0.1
-2.45074 0.755891 0.422072 0.5
-1.9345 0.624858 0.0979377 0.1
-2.12231 1.13314 0.0952918 0.1
-1.88211 0.630921 0.538482 0.1
-1.35904 0.60844 0.0951063 0.1
-1.57997 1.10118 0.340584 0.5
-1.20508 0.738125 0.0770838 0.1
-1.2532 0.657062 0.572675 0.1
-0.699443 0.749994 0.362776 0.5
-1.0398 1.15932 0.0941811 0.1
-0.194828 1.09805 0.0985003 0.1
0.411691 0.89868 0.0594978 0.1
-0.0220747 0.970754 0.0979009 0.1
0.605852 0.816695 0.0978219 0.1
1.13759 1.17756 0.275396 0.1
0.616501 0.827776 0.567123 0.1
1.06814 1.13686 0.0952238 0.1
1.63852 0.605039 0.0959967 0.1
1.25376 1.06906 0.0926055 0.1
1.85544 0.717274 0.146177 0.15
2.46347 0.693478 0.398087 0.5
-2.508 1.45622 0.0983639 0.1
-2.63071 1.2236 0.0970365 0.1
-2.4369 1.26939 0.0983246 0.1
-2.18032 1.63019 0.0976727 0.1
-1.88629 1.73415 0.096736 0.1
-2.05827 1.39441 0.0981651 0.1
-1.91104 1.53584 0.0974824 0.1
-2.30915 1.47816 0.0984467 0.1
-2.37609 1.66499 0.0981293 0.1
-2.0224 1.65218 0.214939 0.1
-2.23932 1.29253 0.0980669 0.1
-1.71748 1.62898 0.0965439 0.1
-1.31741 1.57647 0.589402 0.1
-0.774911 1.63185 0.345007 0.5
-0.390502 1.20753 0.0984901 0.1
-0.231777 1.55954 0.0982337 0.1
-0.234066 1.33715 0.0985543 0.1
0.0148063 1.4261 0.0982332 0.1
-0.018433 1.68969 0.146848 0.15
-0.00034071 1.22573 0.0985689 0.1
0.575918 1.37628 0.331488 0.5
0.235473 1.83054 0.0976839 0.1
1.12503 1.49955 0.098294 0.1
1.02937 1.68055 0.0937165 0.1
1.09827 1.66156 0.275046 0.1
1.15695 1.47766 0.310631 0.1
1.17585 1.30412 0.0979973 0.1
1.20515 1.61649 0.441299 0.1
1.27837 1.64996 0.0985822 0.1
1.71096 1.29541 0.400328 0.5
2.24998 1.50025 0.0983178 0.1
2.38428 1.65024 0.0983744 0.1
2.35716 1.28014 0.145932 0.15
2.11809 1.64958 0.0980064 0.1
1.94762 1.75254 0.0966682 0.1
2.60333 1.26164 0.0982413 0.1
2.4929 1.48278 0.0979465 0.1
