ITEM: TIMESTEP
100
ITEM: NUMBER OF ATOMS
255
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
0.521953 0.465401 10.94 0.1
1.2789 -1.45418 11.0203 0.1
-0.0511527 0.27736 10.974 0.1
0.569301 0.241299 11.0012 0.1
0.260245 1.94172 11.3008 0.1
-0.346023 0.389905 11.2412 0.1
-0.934853 -0.0718051 11.2839 0.15
0.195626 -0.112988 11.2491 0.1
0.944328 -0.687063 11.3735 0.1
-0.358748 -1.47525 11.4137 0.1
-1.45202 -0.166076 11.4248 0.1
0.944898 0.901648 11.5656 0.1
0.918991 1.47705 11.5283 0.1
1.67187 -0.89333 11.5614 0.1
-1.18435 -1.31861 11.5022 0.1
0.149703 0.0577387 11.6407 0.1
-1.0656 -1.59345 11.7399 0.1
-0.176994 1.26841 11.6726 0.1
1.17353 -0.503002 11.6495 0.1
-0.668287 0.104727 11.7055 0.1
0.49297 1.35471 11.7071 0.1
0.623551 0.020236 11.7558 0.1
0.833916 -0.376504 11.6917 0.1
1.01176 0.678083 11.8805 0.1
0.955986 -0.735971 11.8038 0.1
1.59808 -0.994312 11.7704 0.1
-0.310161 -0.871376 11.9533 0.1
-0.254297 -1.97463 11.9286 0.1
-1.6907 0.359237 12.0111 0.1
1.54412 0.0999496 12.0915 0.5
-0.329105 0.729977 12.1462 0.1
-1.98298 -0.0172357 12.0444 0.1
-1.19513 1.39478 12.1426 0.1
0.62509 1.89277 12.0983 0.5
1.05602 0.518287 12.2149 0.1
0.329684 1.00684 12.2189 0.1
-1.79759 -0.0887827 12.1597 0.1
-0.551665 0.158019 12.2483 0.1
-0.468714 -1.67598 12.2051 0.1
-0.893412 0.422153 12.2092 0.1
-0.833899 0.667425 12.2707 0.15
0.914433 0.883071 12.3325 0.1
-1.49587 -1.01211 12.379 0.1
0.297384 -1.87092 12.3636 0.15
-0.882027 -0.229505 12.3841 0.1
-0.45317 -0.434026 12.3582 0.1
-1.00863 -0.0942728 12.5172 0.1
1.29879 0.755924 12.4809 0.1
1.43685 1.17711 12.4939 0.1
1.19614 -0.490544 12.435 0.1
-1.38307 -1.26258 12.4388 0.1
0.811958 -1.42782 12.6235 0.1
-0.276609 -0.964629 12.6231 0.1
-0.0194986 0.28633 12.5523 0.1
