ITEM: TIMESTEP
1900
ITEM: NUMBER OF ATOMS
3235
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.972384 -2.73236 0.095232 0.1
-0.758728 -2.58079 0.0971751 0.1
-0.211213 -2.5418 0.406804 0.5
0.767065 -2.45157 0.395898 0.5
1.45475 -2.48004 0.0981442 0.1
-1.15603 -2.25812 0.407951 0.5
0.0621304 -1.84446 0.0950547 0.1
0.39065 -2.07313 0.098502 0.1
-0.159087 -2.03181 0.0948306 0.1
0.262498 -2.38078 0.0907863 0.1
0.0325965 -2.09422 0.0960903 0.1
1.12908 -2.08537 0.0936104 0.1
0.842636 -1.94033 0.0927516 0.1
1.62809 -2.00215 0.406323 0.5
1.26685 -2.35274 0.0910137 0.1
2.13404 -1.96525 0.0965031 0.1
2.3442 -1.70798 0.0948974 0.1
-2.62207 -1.2816 0.0875281 0.1
-2.51136 -1.44558 0.0985058 0.1
-2.40893 -1.61491 0.0969691 0.1
-2.31852 -1.3888 0.0990836 0.1
-1.91494 -1.69338 0.422004 0.5
-1.42407 -1.82286 0.0983327 0.1
-0.928736 -1.56991 0.0969004 0.1
-0.633076 -1.16294 0.0947606 0.1
-0.425599 -1.6141 0.425106 0.5
-0.00961932 -1.20369 0.145458 0.15
0.499061 -1.53811 0.361435 0.5
0.979477 -1.73833 0.0888943 0.1
1.01921 -1.50846 0.0840828 0.1
1.3208 -1.6007 0.0873616 0.1
1.14914 -1.8431 0.0928491 0.1
2.24333 -1.23274 0.43724 0.5
1.97217 -1.6323 0.0919552 0.1
1.70845 -1.49773 0.0963444 0.1
1.50683 1.53701 2.39556 0.1
1.499 2.13941 2.46782 0.1
2.56704 -1.35265 0.0344412 0.1
-1.84972 -0.908247 0.095492 0.1
-2.38412 -0.868575 0.413371 0.5
-1.66649 -0.811584 0.0975377 0.1
-1.43684 -0.32706 0.104609 0.1
-1.81079 -0.606817 0.14995 0.15
-1.94587 -1.15995 0.0994161 0.1
-1.15933 -1.07922 0.369171 0.5
-0.796604 -0.691582 0.0965839 0.1
-0.438692 -1.12069 0.0941896 0.1
-0.650438 -0.923912 0.0966306 0.1
-0.239455 -1.12453 0.09787 0.1
-0.250907 -0.897189 0.0952051 0.1
-0.124022 -0.99377 0.211982 0.1
-0.606413 -0.871198 0.281012 0.1
-0.550965 -0.674357 0.142362 0.15
-0.554454 -1.05833 0.242598 0.1
0.0343138 -0.963346 0.0952847 0.1
-0.0739149 -1.10467 0.369414 0.1
0.207821 -1.09792 0.0917839 0.1
0.112029 -1.0209 0.268701 0.1
0.602858 -0.825168 0.0983507 0.1
0.682306 -0.431206 0.09876 0.1
0.267856 -0.9157 0.131892 0.1
0.409942 -0.781637 0.0960938 0.1
0.454684 -1.00846 0.0931179 0.1
0.940979 -0.7731 0.0859077 0.1
1.05188 -0.60203 0.098108 0.1
0.830358 -0.937819 0.0932119 0.1
0.700765 -0.650885 0.0968314 0.1
1.30613 -1.10876 0.40846 0.5
1.69452 -0.789627 0.0943363 0.1
1.96281 -0.726921 0.266153 0.1
2.26413 -0.748208 0.0930252 0.1
1.89505 -0.838818 0.0947195 0.1
1.80254 -1.01774 0.0944825 0.1
2.56047 -0.859944 0.0991597 0.1
2.72232 -0.978824 0.0994186 0.1
-2.80903 -0.394192 0.0922443 0.1
-2.4026 -0.0826314 0.104468 0.1
-2.45773 0.208695 0.147756 0.1
-2.2678 -0.301401 0.0966564 0.1
-1.47682 -0.585212 0.100057 0.1
-0.86544 -0.167514 0.388481 0.5
-0.553283 0.249153 0.0976015 0.1
-0.337558 0.365049 0.0973596 0.1
0.00520413 -0.427442 0.357988 0.5
1.0819 -0.212945 0.0988532 0.1
0.879231 -0.147757 0.0899388 0.1
0.865031 -0.533752 0.0959845 0.1
0.693326 -0.231931 0.094922 0.1
0.49427 -0.217024 0.0934923 0.1
0.927965 -0.344248 0.0983526 0.1
0.915658 0.0437369 0.0972145 0.1
1.13078 0.017934 0.0976624 0.1
1.11463 -0.411286 0.0993401 0.1
1.62758 -0.218878 0.344219 0.5
1.24994 -0.604417 0.0938278 0.1
2.07719 -0.517154 0.0940581 0.1
2.54625 -0.335819 0.418524 0.5
