ITEM: TIMESTEP
2400
ITEM: NUMBER OF ATOMS
4056
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.976307 -2.73307 0.0966294 0.1
-0.740545 -2.5653 0.0979936 0.1
-0.797158 -2.77255 0.171238 0.1
-0.625072 -2.834 0.0974083 0.1
-0.20959 -2.53476 0.404949 0.5
0.196789 -2.88432 0.0990056 0.1
0.385568 -2.81461 0.0992848 0.1
0.76327 -2.44445 0.396376 0.5
1.32109 -2.55162 0.100272 0.1
0.165498 1.53731 4.21685 0.1
-1.42966 -1.82438 0.0976428 0.1
-1.15491 -2.25607 0.408755 0.5
-0.86793 -1.83635 0.0963744 0.1
-0.154112 -2.02711 0.0960164 0.1
0.0427062 -1.86519 0.0985291 0.1
0.373954 -2.07 0.09905 0.1
0.263219 -2.37917 0.0917363 0.1
0.0345893 -2.0933 0.0927055 0.1
0.22744 -2.08364 0.563978 0.15
0.191233 -2.00152 0.160946 0.1
0.208971 -2.18852 0.0975517 0.1
1.12744 -2.07923 0.0944461 0.1
0.847834 -1.93455 0.0965727 0.1
1.15186 -1.83318 0.0933312 0.1
1.02084 -1.94423 0.192232 0.1
1.03198 -1.91038 0.420793 0.1
1.62589 -1.99416 0.407806 0.5
1.26801 -2.34998 0.0953085 0.1
2.13915 -1.95869 0.0985956 0.1
2.24169 -1.84221 0.228425 0.1
-2.62527 -1.28337 0.085213 0.1
-2.50353 -1.43874 0.0994072 0.1
-2.41194 -1.6149 0.097969 0.1
-2.30828 -1.37816 0.0965459 0.1
-1.91681 -1.69311 0.421183 0.5
-1.33112 -1.63908 0.239952 0.1
-1.24572 -1.74667 0.0973092 0.1
-1.25369 -1.66746 0.421809 0.1
-1.43014 -1.54115 0.0980852 0.1
-0.947749 -1.56619 0.0980911 0.1
-1.04571 -1.74862 0.0964279 0.1
-1.10602 -1.66358 0.260256 0.1
-0.425449 -1.60802 0.426523 0.5
-0.00925061 -1.19237 0.147796 0.15
0.492931 -1.53329 0.370769 0.5
0.980324 -1.73922 0.0963841 0.1
1.02208 -1.51418 0.0940556 0.1
1.14506 -1.6497 0.165176 0.1
1.11059 -1.66607 0.435906 0.1
1.04081 -1.76996 0.282322 0.1
1.31973 -1.59929 0.0920307 0.1
1.78553 -1.45926 0.100092 0.1
2.32239 -1.71432 0.0984158 0.1
2.23968 -1.22676 0.438114 0.5
1.97117 -1.62496 0.0931962 0.1
2.11943 -1.75765 0.0979553 0.1
2.56604 -1.35054 0.0361731 0.1
-1.87728 -0.961184 0.108258 0.1
-2.39209 -0.871126 0.404793 0.5
-1.93876 -1.16916 0.0985827 0.1
-1.61681 -0.742626 0.0987633 0.1
