ITEM: TIMESTEP
2300
ITEM: NUMBER OF ATOMS
3877
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.976416 -2.73271 0.0956181 0.1
-0.737367 -2.58595 0.0988486 0.1
-0.802507 -2.78831 0.171271 0.1
-0.626602 -2.83345 0.0959551 0.1
-0.210015 -2.53573 0.400782 0.5
0.187749 -2.89454 0.0996827 0.1
0.373999 -2.80731 0.097221 0.1
0.766445 -2.44614 0.392626 0.5
1.34424 -2.57132 0.0981767 0.1
0.174028 1.50883 4.11675 0.1
-1.42897 -1.8229 0.0978764 0.1
-1.15667 -2.25739 0.404727 0.5
-0.870479 -1.83656 0.0945066 0.1
-0.154818 -2.02875 0.0934347 0.1
0.0454489 -1.83501 0.0985934 0.1
0.384073 -2.06598 0.0977913 0.1
0.264285 -2.37939 0.0899191 0.1
0.0334061 -2.09283 0.0917773 0.1
0.239655 -2.08857 0.564439 0.15
0.192444 -2.0026 0.159279 0.1
0.209843 -2.18878 0.097448 0.1
1.13031 -2.0795 0.0949989 0.1
0.851169 -1.93657 0.0952801 0.1
1.1544 -1.83425 0.0947427 0.1
1.02306 -1.94433 0.191237 0.1
1.01397 -1.89967 0.425016 0.1
1.62931 -1.99445 0.40678 0.5
1.27079 -2.34998 0.0944931 0.1
2.14031 -1.95858 0.0977768 0.1
2.23803 -1.8462 0.229922 0.1
-2.62469 -1.28197 0.0855194 0.1
-2.50126 -1.43673 0.100393 0.1
-2.41211 -1.61466 0.0959059 0.1
-2.3066 -1.3731 0.0968343 0.1
-1.91665 -1.69334 0.416848 0.5
-1.33979 -1.65065 0.241787 0.1
-1.24573 -1.74832 0.0975419 0.1
-1.24759 -1.66677 0.417467 0.1
-1.43207 -1.5522 0.0965363 0.1
-0.945124 -1.57998 0.0991292 0.1
-1.04852 -1.75158 0.0959451 0.1
-1.07442 -1.66804 0.272054 0.1
-0.423312 -1.60812 0.413473 0.5
-0.00633784 -1.19466 0.144904 0.15
0.49946 -1.53491 0.359238 0.5
0.986425 -1.7413 0.09305 0.1
1.02601 -1.5129 0.0904493 0.1
1.14704 -1.6481 0.162212 0.1
1.0988 -1.66702 0.442378 0.1
1.04628 -1.76915 0.279994 0.1
1.32225 -1.60072 0.0912638 0.1
1.74654 -1.44224 0.100922 0.1
