ITEM: TIMESTEP
2500
ITEM: NUMBER OF ATOMS
4168
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.976819 -2.73412 0.0922876 0.1
-0.734088 -2.55513 0.0992643 0.1
-0.788779 -2.74006 0.150576 0.1
-0.625876 -2.83472 0.09283 0.1
-0.210898 -2.53942 0.395187 0.5
0.193825 -2.88523 0.0976522 0.1
0.392104 -2.83553 0.0990187 0.1
0.768096 -2.44891 0.386722 0.5
1.3199 -2.58089 0.100321 0.1
0.170705 1.51492 4.12977 0.1
-1.43169 -1.82768 0.0951072 0.1
-1.15973 -2.26196 0.398579 0.5
-0.870221 -1.83805 0.0922505 0.1
-0.155304 -2.03196 0.0896946 0.1
0.0396166 -1.8778 0.0996208 0.1
0.379334 -2.064 0.0997818 0.1
0.264386 -2.38054 0.0870387 0.1
0.0330388 -2.09536 0.09134 0.1
0.241599 -2.09693 0.539184 0.15
0.195115 -2.00466 0.150328 0.1
0.207395 -2.19123 0.0971299 0.1
1.1312 -2.08164 0.0919915 0.1
0.853534 -1.93937 0.0930098 0.1
1.15469 -1.8373 0.0926149 0.1
1.02441 -1.94706 0.190639 0.1
1.03803 -1.91548 0.412932 0.1
1.63097 -1.99698 0.401466 0.5
1.27284 -2.3536 0.0914505 0.1
2.14288 -1.95691 0.0970501 0.1
2.2407 -1.8427 0.228653 0.1
-2.62646 -1.28304 0.0830979 0.1
-2.50394 -1.43811 0.0985806 0.1
-2.41351 -1.61387 0.0942 0.1
-2.31164 -1.37919 0.0945941 0.1
-1.91942 -1.69729 0.411089 0.5
-1.34352 -1.65529 0.238762 0.1
-1.2464 -1.75316 0.0968765 0.1
-1.25429 -1.67074 0.415238 0.1
-1.4339 -1.55384 0.0956145 0.1
-0.933486 -1.57685 0.0990977 0.1
-1.048 -1.75414 0.0964011 0.1
-1.14479 -1.67185 0.246647 0.1
-0.422834 -1.61217 0.407357 0.5
-0.00742496 -1.19817 0.143067 0.15
0.499783 -1.53686 0.352426 0.5
0.987163 -1.74275 0.0911448 0.1
1.02695 -1.51499 0.0888566 0.1
1.14888 -1.65096 0.163024 0.1
1.12412 -1.67156 0.428784 0.1
1.04561 -1.77195 0.278028 0.1
1.32201 -1.60132 0.0881176 0.1
1.73307 -1.46932 0.102209 0.1
2.32001 -1.71541 0.0980203 0.1
2.24319 -1.22749 0.433376 0.5
1.97276 -1.62481 0.0913542 0.1
2.11847 -1.75847 0.0968247 0.1
2.56772 -1.35104 0.033655 0.1
-1.86792 -0.981452 0.107204 0.1
-2.39317 -0.870434 0.396091 0.5
-1.9337 -1.1875 0.0975306 0.1
-1.62747 -0.749473 0.0979772 0.1
-1.71953 -1.15956 0.0988186 0.1
-0.630217 -1.15311 0.0923615 0.1
-1.16427 -1.08244 0.348145 0.5
-0.799705 -0.690597 0.0933761 0.1
-0.664117 -0.89504 0.0934261 0.1
-0.609292 -0.861594 0.304889 0.1
-0.437345 -1.10822 0.0939081 0.1
-0.241439 -1.13449 0.0959512 0.1
-0.276373 -0.882625 0.0965688 0.1
-0.122712 -0.979901 0.172135 0.1
-0.549175 -0.68293 0.145197 0.15
-0.557922 -1.04094 0.237579 0.1
-0.0261946 -1.03914 0.336034 0.1
-0.324461 -1.0203 0.233827 0.1
-0.469398 -0.913505 0.0978492 0.1
-0.408785 -0.844884 0.273605 0.1
-0.552256 -0.686085 0.39298 0.1
0.0597799 -0.960421 0.0970279 0.1
0.208312 -1.0892 0.094156 0.1
0.163961 -0.99316 0.262984 0.1
0.255559 -0.899276 0.0965498 0.1
0.411586 -0.778117 0.0983381 0.1
0.420984 -1.00409 0.0962253 0.1
0.349604 -0.919626 0.270063 0.1
0.547522 -0.932083 0.253169 0.1
0.47312 -0.793149 0.371377 0.1
0.600559 -0.818388 0.0940841 0.1
0.911469 -0.794905 0.0882526 0.1
1.04238 -0.646257 0.0979764 0.1
0.815544 -0.971996 0.0933454 0.1
0.706623 -0.646231 0.0976597 0.1
0.572463 -0.683459 0.23944 0.1
0.72408 -0.98786 0.34074 0.1
0.623535 -1.01574 0.0938411 0.1
0.852486 -0.682575 0.224389 0.1
0.745345 -0.840784 0.21891 0.1
0.565521 -0.948084 0.451169 0.1
1.30688 -1.10239 0.40387 0.5
1.72801 -0.760208 0.0989741 0.1
1.23271 -0.592036 0.0971128 0.1
1.92559 -0.721925 0.240433 0.1
2.26129 -0.743421 0.0923519 0.1
1.90906 -0.855016 0.0967428 0.1
1.80285 -1.02012 0.0915664 0.1
2.0635 -0.731712 0.0977574 0.1
2.57559 -0.848729 0.0990471 0.1
2.70935 -0.996314 0.0988208 0.1
2.77929 -0.807211 0.0985119 0.1
-2.87552 -0.246119 0.102775 0.1
-2.71669 0.267869 0.101065 0.1
-2.64377 0.0631637 0.129969 0.1
-1.81392 -0.5704 0.14652 0.15
-2.35993 -0.351519 0.0958865 0.1
-2.14328 -0.33429 0.0991286 0.1
-1.46912 -0.394064 0.0964895 0.1
-1.42934 -0.587878 0.0982076 0.1
-0.871113 -0.1675 0.368435 0.5
-0.362678 -0.0263896 0.0941691 0.1
0.00693697 -0.420931 0.348092 0.5
0.54012 -0.325152 0.0974057 0.1
0.531172 -0.556315 0.0952911 0.1
0.388372 -0.0345348 0.0970114 0.1
0.494816 -0.0350546 0.262965 0.1
0.698619 -0.446838 0.0984325 0.1
1.07812 -0.229821 0.0977007 0.1
0.893463 -0.149362 0.100016 0.1
0.880996 -0.534714 0.0970373 0.1
0.722087 -0.249089 0.0986453 0.1
0.913808 -0.343058 0.0977261 0.1
1.12646 0.0103632 0.0969535 0.1
1.09596 -0.429438 0.0985765 0.1
0.839054 -0.0350006 0.251781 0.1
1.03076 -0.0904404 0.23884 0.1
0.571444 -0.114953 0.0986819 0.1
1.62842 -0.212909 0.333753 0.5
2.07277 -0.533696 0.0973496 0.1
2.54799 -0.333414 0.41172 0.5
-2.83473 -0.0248802 0.0979358 0.1
-2.35202 -0.116069 0.143513 0.1
-1.77435 0.0698392 0.396249 0.5
-1.41257 0.422536 0.0914044 0.1
-1.57676 0.548335 0.0989924 0.1
-1.29428 0.477893 0.241506 0.1
-1.40425 0.535876 0.397099 0.1
-1.2794 0.160896 0.0901205 0.1
-1.22766 0.499517 0.482088 0.1
-1.23125 0.34898 0.0966114 0.1
-1.22794 0.309 0.433786 0.1
-1.17514 0.53624 0.0941085 0.1
-1.02362 0.338016 0.0947035 0.1
-1.13402 0.359127 0.26742 0.1
-0.545906 0.247583 0.0950895 0.1
-0.336074 0.368299 0.0955534 0.1
-0.187953 0.0862483 0.0973261 0.1
-0.36517 0.171976 0.0942582 0.1
-0.312273 0.0741222 0.254643 0.1
-0.366209 0.26789 0.263688 0.1
-0.425331 0.225854 0.447782 0.1
-0.274359 0.0987692 0.443999 0.1
0.187996 0.469966 0.364379 0.5
0.93053 0.0411525 0.094741 0.1
1.094 0.552738 0.350265 0.5
0.672473 0.112284 0.139764 0.15
0.722179 0.0726439 0.372888 0.1
1.64878 0.556097 0.0984503 0.1
1.5915 0.342446 0.0968128 0.1
1.95762 0.495487 0.0989247 0.1
2.29761 0.206954 0.0968742 0.1
2.14598 -0.014959 0.0984871 0.1
1.78027 0.401639 0.0973194 0.1
2.08879 0.343238 0.0963766 0.1
1.91873 0.287238 0.181153 0.1
2.03717 0.152232 0.095759 0.1
2.17512 0.135814 0.235063 0.1
2.49606 0.18214 0.0964083 0.1
2.90252 0.0222461 0.0947172 0.1
2.69415 0.19934 0.0985304 0.1
2.8753 0.415256 0.0913193 0.1
2.89238 0.219154 0.0987188 0.1
-2.45009 0.757261 0.425137 0.5
-1.93053 0.615332 0.10207 0.1
-2.11789 1.1331 0.0952844 0.1
-1.88151 0.633972 0.549629 0.1
-1.35834 0.610191 0.0951384 0.1
-1.57837 1.10276 0.345328 0.5
-1.20295 0.737257 0.0805385 0.1
-0.697377 0.752114 0.373423 0.5
-1.03899 1.15917 0.0961161 0.1
-0.407408 1.22635 0.0999241 0.1
-0.18705 0.984919 0.0988617 0.1
0.410702 0.895463 0.0628989 0.1
0.0076454 1.04966 0.0986553 0.1
0.598447 0.824193 0.0988289 0.1
1.13024 1.14563 0.279767 0.1
0.616119 0.828552 0.580266 0.1
1.2444 1.07101 0.0951194 0.1
1.83256 0.717861 0.147544 0.15
2.45961 0.693866 0.402784 0.5
2.62324 1.19369 0.0981688 0.1
-2.50827 1.45465 0.0982053 0.1
-2.63165 1.22129 0.0963636 0.1
-2.43559 1.2666 0.0986234 0.1
-2.18023 1.6292 0.0982031 0.1
-1.88015 1.7271 0.0976975 0.1
-2.10991 1.44237 0.0994607 0.1
-1.92672 1.53022 0.0979509 0.1
-2.30891 1.47704 0.0987192 0.1
-2.37695 1.66328 0.0986449 0.1
-2.02875 1.67377 0.219217 0.1
-2.23852 1.29079 0.0976532 0.1
-1.70914 1.62836 0.0963731 0.1
-1.31626 1.57811 0.594837 0.1
-0.773887 1.63197 0.35004 0.5
-0.192818 1.5702 0.098176 0.1
-0.220297 1.31964 0.0975679 0.1
-0.0239261 1.45808 0.101191 0.1
0.0265684 1.69712 0.147108 0.15
0.0176224 1.25351 0.0983925 0.1
0.575447 1.37468 0.340048 0.5
1.16285 1.53592 0.0979256 0.1
1.07809 1.17583 0.0931064 0.1
1.02249 1.67793 0.0921058 0.1
1.09592 1.6627 0.272381 0.1
1.16207 1.63184 0.456324 0.1
1.15367 1.48011 0.322306 0.1
1.33015 1.6486 0.0983715 0.1
1.7054 1.29676 0.405923 0.5
