ITEM: TIMESTEP
3900
ITEM: NUMBER OF ATOMS
6481
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-0.970327 -2.73776 0.0951324 0.1
-0.727755 -2.54397 0.0957531 0.1
-0.781065 -2.72867 0.141754 0.1
-0.625888 -2.83629 0.0927276 0.1
-0.209785 -2.54121 0.392104 0.5
0.290057 -2.69296 0.0981292 0.1
0.41689 -2.86019 0.0977591 0.1
0.190812 -2.88963 0.096685 0.1
0.76842 -2.45222 0.383758 0.5
1.42055 -2.50278 0.0985574 0.1
1.6105 2.4253 3.66615 0.1
-1.43163 -1.8274 0.0944339 0.1
-1.15948 -2.2633 0.396943 0.5
-0.872237 -1.84185 0.0899646 0.1
-0.606488 -2.14893 0.595255 0.1
-0.154557 -2.03408 0.0866777 0.1
0.0387985 -1.88755 0.0988853 0.1
0.3774 -2.09406 0.0981734 0.1
0.265 -2.38322 0.0853763 0.1
0.0318034 -2.09681 0.0896175 0.1
0.242844 -2.10269 0.52894 0.15
0.192411 -2.00775 0.146285 0.1
0.204372 -2.19715 0.0970348 0.1
1.13191 -2.08385 0.0905726 0.1
0.855695 -1.94214 0.0914703 0.1
1.15519 -1.83974 0.0908782 0.1
1.026 -1.95068 0.188678 0.1
1.03801 -1.91903 0.408776 0.1
1.63131 -2.00011 0.397124 0.5
1.27287 -2.35592 0.0890939 0.1
2.14508 -1.95329 0.0967981 0.1
2.24367 -1.84006 0.22858 0.1
-2.62748 -1.28393 0.0823039 0.1
-2.5092 -1.44103 0.0984242 0.1
-2.4141 -1.61443 0.0938235 0.1
-2.31887 -1.38449 0.095694 0.1
-1.91962 -1.69746 0.409606 0.5
-1.34896 -1.66176 0.2345 0.1
-1.24705 -1.75709 0.0945625 0.1
-1.25771 -1.6724 0.410457 0.1
-1.43537 -1.55442 0.0939032 0.1
-0.942154 -1.58411 0.0985492 0.1
-1.04907 -1.75676 0.0967164 0.1
-1.15102 -1.67273 0.242731 0.1
-1.01789 -1.67944 0.388093 0.1
-0.423551 -1.61608 0.399125 0.5
-0.00773296 -1.20009 0.141732 0.15
0.499754 -1.54094 0.343642 0.5
0.987879 -1.74535 0.0883319 0.1
1.02777 -1.51759 0.0849645 0.1
1.14936 -1.65329 0.16033 0.1
1.12846 -1.67506 0.423193 0.1
1.04507 -1.7743 0.274358 0.1
1.32253 -1.60394 0.0851232 0.1
1.74904 -1.41854 0.0984147 0.1
2.33537 -1.72016 0.0974482 0.1
2.24584 -1.2299 0.42849 0.5
1.9736 -1.62643 0.0885814 0.1
2.12321 -1.75508 0.0972963 0.1
2.56957 -1.35102 0.0311217 0.1
-2.3954 -0.872437 0.394111 0.5
-1.95233 -1.18183 0.098135 0.1
-1.78438 -0.565935 0.14643 0.15
-1.87568 -0.935951 0.0985964 0.1
-1.57296 -0.693026 0.0979143 0.1
-1.73129 -1.14154 0.0980817 0.1
-0.631202 -1.15178 0.0923973 0.1
-1.16608 -1.08447 0.342093 0.5
-0.789898 -0.697082 0.0942823 0.1
-0.66622 -0.894207 0.092078 0.1
-0.61406 -0.858461 0.306232 0.1
-0.438699 -1.1092 0.0928927 0.1
-0.242288 -1.13549 0.0955821 0.1
-0.282632 -0.883936 0.0950947 0.1
-0.127422 -0.985067 0.157044 0.1
-0.548973 -0.684727 0.143471 0.15
-0.557747 -1.03474 0.233893 0.1
-0.0125874 -1.02248 0.315312 0.1
-0.327529 -1.0214 0.232899 0.1
-0.473608 -0.916605 0.0980804 0.1
-0.41274 -0.846824 0.273114 0.1
-0.541521 -0.675664 0.391378 0.1
0.0599655 -0.966313 0.0964387 0.1
0.207995 -1.09442 0.091717 0.1
0.175934 -0.992298 0.25734 0.1
0.250983 -0.906397 0.0938704 0.1
0.403993 -0.784059 0.0916978 0.1
0.425688 -1.00055 0.0976883 0.1
0.358942 -0.903172 0.259237 0.1
0.555053 -0.933652 0.255584 0.1
0.479942 -0.789696 0.369474 0.1
0.589429 -0.826837 0.0924381 0.1
0.550136 -0.679611 0.2202 0.1
0.561414 -0.95477 0.452333 0.1
0.909814 -0.807718 0.0829819 0.1
1.04397 -0.661506 0.0973916 0.1
0.815355 -0.982064 0.0932084 0.1
0.705768 -0.638094 0.0964816 0.1
0.728522 -0.99566 0.330515 0.1
0.623527 -1.01977 0.0922256 0.1
0.850381 -0.69917 0.214178 0.1
0.734522 -0.848291 0.211819 0.1
0.751112 -0.952072 0.516794 0.1
1.31004 -1.10568 0.395769 0.5
1.71137 -0.766988 0.0984131 0.1
1.93238 -0.724846 0.244063 0.1
2.26326 -0.744386 0.0899098 0.1
1.91098 -0.855653 0.097089 0.1
1.80581 -1.02125 0.0889615 0.1
2.06637 -0.733821 0.0982085 0.1
2.58588 -0.854323 0.0982645 0.1
2.70777 -1.03208 0.0983317 0.1
2.77863 -0.799049 0.0983911 0.1
-2.82271 -0.455251 0.106339 0.1
-2.79403 -0.238781 0.099892 0.1
-2.60337 -0.304705 0.100847 0.1
-2.31549 -0.238508 0.0977856 0.1
-2.05875 -0.421912 0.098573 0.1
-2.53645 -0.0946825 0.099833 0.1
-1.41229 -0.339941 0.0982027 0.1
-1.38829 -0.545611 0.0980761 0.1
-0.871503 -0.169023 0.358288 0.5
-0.360539 -0.0244608 0.0923387 0.1
0.00653175 -0.423913 0.336415 0.5
0.550859 -0.328316 0.0980838 0.1
0.542082 -0.526606 0.0959089 0.1
0.390964 -0.0327283 0.0975827 0.1
0.510037 -0.0261774 0.256493 0.1
0.564902 -0.130233 0.0973354 0.1
0.718607 -0.436834 0.0985559 0.1
1.07924 -0.258563 0.0977411 0.1
0.91016 -0.152621 0.0950987 0.1
0.883536 -0.546546 0.0965757 0.1
0.731244 -0.238772 0.0982188 0.1
0.902364 -0.350196 0.0980894 0.1
1.07776 -0.464858 0.0981753 0.1
0.830795 -0.0431686 0.235235 0.1
1.04933 -0.113364 0.231935 0.1
1.23009 -0.594367 0.0968719 0.1
1.63205 -0.213726 0.322814 0.5
2.08104 -0.535698 0.0960776 0.1
2.14908 -0.0209959 0.0954087 0.1
2.54933 -0.334503 0.408143 0.5
-2.68706 0.181012 0.0992669 0.1
-2.76488 -0.0376166 0.109144 0.1
-2.3921 0.223379 0.0983888 0.1
-1.77829 0.066726 0.390015 0.5
-1.41443 0.42171 0.0907638 0.1
-1.57636 0.551822 0.0985368 0.1
-1.29684 0.477445 0.239894 0.1
-1.40756 0.533072 0.394117 0.1
-1.28144 0.159713 0.0882965 0.1
-1.22864 0.49375 0.464977 0.1
-1.23353 0.347059 0.0961811 0.1
-1.23159 0.300992 0.431075 0.1
-1.17832 0.534034 0.0925651 0.1
-1.03685 0.338843 0.0951772 0.1
-1.13847 0.358018 0.266655 0.1
-0.54277 0.24718 0.0923323 0.1
-0.337342 0.365694 0.0938461 0.1
-0.187183 0.0841304 0.0949307 0.1
-0.363069 0.172099 0.0928942 0.1
-0.308592 0.0752133 0.252241 0.1
-0.365361 0.265636 0.263683 0.1
-0.429623 0.223483 0.443426 0.1
-0.272731 0.101476 0.441296 0.1
-0.38104 0.117957 0.602388 0.1
-0.342246 0.324716 0.589738 0.1
0.188226 0.4692 0.35304 0.5
1.12424 0.00895136 0.0966752 0.1
0.920179 0.0446122 0.0920917 0.1
1.09623 0.553671 0.341762 0.5
0.674466 0.116165 0.135322 0.15
0.734382 0.0738176 0.361251 0.1
0.675888 0.167601 0.524325 0.1
1.63969 0.603584 0.0972813 0.1
1.61796 0.343795 0.0987404 0.1
1.78425 0.466337 0.0984488 0.1
1.97946 0.5077 0.0978798 0.1
2.31101 0.199042 0.0979842 0.1
2.08752 0.3412 0.0969933 0.1
1.86907 0.286282 0.0970867 0.1
2.04649 0.148941 0.095682 0.1
2.18818 0.11817 0.231765 0.1
1.9922 0.26156 0.251381 0.1
2.50894 0.177449 0.0981554 0.1
2.90281 0.0223792 0.0938188 0.1
2.70633 0.151593 0.0975706 0.1
2.87732 0.414992 0.090295 0.1
2.89287 0.219025 0.0986014 0.1
-2.45058 0.756136 0.422969 0.5
-1.91692 0.666414 0.0980362 0.1
-2.12209 1.13328 0.0960084 0.1
-1.88221 0.631167 0.540502 0.1
-1.35891 0.608334 0.0956409 0.1
-1.57954 1.10103 0.342469 0.5
-1.20492 0.737987 0.0780326 0.1
-1.2531 0.656788 0.574553 0.1
-0.699451 0.749872 0.365181 0.5
-1.03952 1.15897 0.0953635 0.1
-0.224567 1.11076 0.0986983 0.1
0.411223 0.898438 0.0607794 0.1
0.0664291 1.02577 0.0987525 0.1
0.608279 0.825609 0.0980039 0.1
1.1365 1.17758 0.276195 0.1
0.615659 0.827272 0.569385 0.1
1.06755 1.13785 0.0956967 0.1
1.25297 1.06921 0.0932203 0.1
1.85559 0.717746 0.146549 0.15
2.46272 0.694088 0.39886 0.5
-2.50793 1.45625 0.0983115 0.1
-2.63057 1.22372 0.0972715 0.1
-2.4368 1.26949 0.0982963 0.1
-2.18044 1.62993 0.0978915 0.1
-1.88603 1.73357 0.0974282 0.1
-2.06163 1.38352 0.0982371 0.1
-1.91134 1.53561 0.09767 0.1
-2.30924 1.47817 0.0983991 0.1
-2.37616 1.66489 0.0981576 0.1
-2.02254 1.65097 0.215418 0.1
-2.23929 1.29267 0.0981195 0.1
-1.71645 1.62874 0.0973233 0.1
-1.31682 1.57605 0.591552 0.1
-0.774667 1.63163 0.346832 0.5
-0.413397 1.22053 0.0990491 0.1
-0.236513 1.54315 0.0979219 0.1
-0.231256 1.31816 0.0982392 0.1
-0.0533101 1.44168 0.0982953 0.1
-0.00586359 1.69122 0.146085 0.15
0.0429278 1.2308 0.0978649 0.1
0.574624 1.37566 0.333715 0.5
1.12475 1.50162 0.0983223 0.1
1.02872 1.6797 0.0948371 0.1
1.09679 1.66139 0.277241 0.1
1.2045 1.61617 0.44361 0.1
1.15543 1.47753 0.312631 0.1
1.18307 1.30929 0.0987185 0.1
1.29875 1.61361 0.0980633 0.1
1.70926 1.29566 0.401528 0.5
2.25081 1.50121 0.0981486 0.1
2.38349 1.65234 0.0983997 0.1
2.35622 1.28076 0.145995 0.15
2.11935 1.65074 0.0981074 0.1
1.94737 1.75259 0.0975186 0.1
2.61994 1.20884 0.0979482 0.1
2.49146 1.48459 0.0982517 0.1
-2.04992 2.05149 0.0983854 0.1
-2.04923 1.849 0.0982628 0.1
-2.2508 1.82459 0.0983048 0.1
-1.53988 2.10229 0.417316 0.5
-0.955729 2.17629 0.508782 0.1
-1.00796 2.21099 0.0986715 0.1
-0.265587 1.86586 0.0979573 0.1
-0.0122103 2.34076 0.0981884 0.1
-0.133708 2.14244 0.0983616 0.1
0.00909934 1.96528 0.0982838 0.1
0.536049 1.94349 0.0986291 0.1
0.220298 1.8 0.0974054 0.1
0.09162 2.15867 0.0983705 0.1
0.344022 2.01381 0.0986633 0.1
0.784638 2.04873 0.121074 0.15
0.94337 1.85854 0.0978542 0.1
0.772141 1.97579 0.375866 0.15
1.37372 2.18306 0.359691 0.5
1.75572 1.80618 0.0964 0.1
2.2641 1.81246 0.0981914 0.1
1.88212 1.96016 0.0982049 0.1
2.12515 1.97471 0.0977526 0.1
2.0992 1.81346 0.210547 0.1
1.99876 2.05834 0.226317 0.1
1.91154 2.182 0.0973351 0.1
-2.50328 -0.371633 4.24247 0.1
-1.24818 2.53831 0.0987092 0.1
-1.04099 2.47242 0.0986568 0.1
-0.504949 2.54178 0.380427 0.5
-0.12779 2.9004 0.0941492 0.1
-0.00880278 2.85123 0.241959 0.1
0.468308 2.53197 0.406437 0.5
0.117136 2.89923 0.0955237 0.1
1.15084 2.66589 0.094839 0.1
0.927353 2.74927 0.0952664 0.1
0.982054 2.55339 0.0979572 0.1
1.02793 2.67482 0.249368 0.1
0.980219 2.74659 4.00728 0.1
1.21281 2.68975 3.87318 0.1
-1.59046 -2.44474 0.758038 0.1
-1.24826 -2.55876 0.907322 0.1
-1.43657 -2.52523 0.85527 0.1
-1.31772 -2.58661 1.08793 0.1
-0.718719 1.77653 4.19239 0.1
-0.699924 -2.47668 1.1488 0.5
-1.13247 -2.68551 0.812559 0.1
-0.41399 -2.88214 0.834227 0.1
-0.19816 -2.77559 1.02479 0.1
-0.195249 -2.89683 0.871169 0.1
0.00719371 -2.90464 0.813196 0.1
0.333253 -2.52987 1.14105 0.5
0.787043 -2.79818 0.86955 0.1
0.828932 2.79006 3.80038 0.1
0.89224 2.62731 3.89306 0.1
-2.23577 -1.85848 0.884898 0.1
-2.0717 -2.0421 0.870509 0.1
-2.14556 -1.95267 1.03272 0.1
-1.58364 -2.06509 1.2027 0.5
-0.889615 -1.93537 0.842497 0.15
-0.707881 -2.03738 0.716264 0.1
-0.581608 -1.96916 0.854513 0.1
1.26874 -2.2979 1.15249 0.5
1.95837 -2.141 0.877397 0.1
2.17091 -1.93136 0.631337 0.1
2.22371 -1.84561 0.802209 0.1
2.08484 -2.01726 0.787288 0.1
1.80886 -2.27082 0.89878 0.1
-2.23614 -1.35024 1.19113 0.5
-1.64443 -1.24209 0.663888 0.1
-0.981424 -1.39927 1.12924 0.5
0.141757 -1.6547 0.764808 0.1
0.790599 -1.59736 1.15265 0.5
0.815365 -1.19441 0.712902 0.1
1.76828 -1.48763 1.14174 0.5
1.24128 -1.38315 0.88511 0.1
1.24107 -1.20744 0.98131 0.1
2.29639 -1.78403 0.628021 0.1
2.09825 -1.75299 0.677404 0.1
2.35565 -1.69281 0.791907 0.1
2.27912 -1.74792 0.966558 0.1
2.6382 -1.24066 0.872281 0.1
2.45255 -1.5503 0.889202 0.1
