ITEM: TIMESTEP
2100
ITEM: NUMBER OF ATOMS
0.0409529 1.68568 0.143101 0.15
-0.00120811 1.21366 0.10029 0.1
0.564564 1.3643 0.347935 0.5
1.15979 1.55443 0.112861 0.1
1.07889 1.1988 0.0965923 0.1
1.00483 1.67773 0.0955885 0.1
1.0863 1.65891 0.271608 0.1
1.11505 1.6444 0.465864 0.1
1.1495 1.48295 0.331452 0.1
1.34611 1.64685 0.0947143 0.1
1.7093 1.29151 0.407897 0.5
1.20374 1.36133 0.0974765 0.1
2.21152 1.4595 0.0991499 0.1
2.34947 1.69838 0.0978158 0.1
2.3929 1.29533 0.146074 0.15
2.1449 1.64861 0.0936456 0.1
2.45951 1.53172 0.0985507 0.1
-2.04774 2.05028 0.100625 0.1
-2.04401 1.84282 0.0985825 0.1
-2.24257 1.83826 0.0982317 0.1
-1.54376 2.0971 0.42231 0.5
-0.959133 2.17177 0.522587 0.1
-0.179916 1.88991 0.0990875 0.1
-0.0313392 2.31606 0.0986105 0.1
-0.10969 2.0894 0.0969617 0.1
0.0802717 1.93856 0.0996548 0.1
0.479201 1.93481 0.0995984 0.1
0.269702 1.83126 0.098558 0.1
0.130566 2.1407 0.096421 0.1
0.305653 2.04035 0.0966895 0.1
0.779752 2.04086 0.12588 0.15
0.940011 1.86064 0.0951134 0.1
0.764313 1.96135 0.385883 0.15
1.37218 2.17478 0.365485 0.5
1.78349 1.80743 0.0982593 0.1
2.20963 1.83985 0.0985142 0.1
1.8738 1.9888 0.0981324 0.1
2.09032 2.00584 0.0985408 0.1
2.08066 1.87231 0.24841 0.1
1.97579 2.0763 0.24635 0.1
1.9798 1.76574 0.0964533 0.1
1.90667 2.18738 0.0969688 0.1
-1.30689 2.58931 0.0954724 0.1
-1.0543 2.47834 0.0986903 0.1
-1.11105 2.67788 0.0989953 0.1
-0.508095 2.53784 0.386486 0.5
-0.117145 2.89172 0.0979274 0.1
0.00258808 2.89075 0.25868 0.1
0.465151 2.52353 0.411124 0.5
0.117772 2.89894 0.0979102 0.1
1.14604 2.66478 0.0983644 0.1
0.919999 2.75054 0.0969098 0.1
0.97238 2.55094 0.0964892 0.1
1.0218 2.68212 0.25324 0.1
-1.58466 -2.44417 0.763775 0.1
-1.24732 -2.54908 0.919504 0.1
-1.43272 -2.52641 0.863264 0.1
-1.29683 -2.59435 1.10595 0.1
-0.707785 -2.47412 1.16669 0.5
-1.13268 -2.68312 0.817461 0.1
-0.095278 -2.90071 0.864889 0.1
-0.415095 -2.87841 0.840702 0.1
-0.203928 -2.81579 1.15417 0.1
-0.300967 -2.88567 0.998567 0.1
0.325171 -2.53339 1.15606 0.5
0.0965207 -2.90576 0.752592 0.1
0.847812 -2.77434 0.885487 0.1
-2.23726 -1.85725 0.887527 0.1
-2.07004 -2.04006 0.87475 0.1
-2.15505 -1.94399 1.04636 0.1
-0.609722 -2.14937 0.609554 0.1
-0.892789 -1.93126 0.862945 0.15
-0.704493 -2.03485 0.73918 0.1
-0.634606 -1.92983 0.903173 0.1
1.26617 -2.29746 1.16528 0.5
1.9491 -2.14157 0.883078 0.1
2.16849 -1.93318 0.635436 0.1
2.23004 -1.85336 0.807844 0.1
2.07775 -2.01565 0.79433 0.1
1.80114 -2.27784 0.901304 0.1
-2.24172 -1.35162 1.2056 0.5
-1.64556 -1.23696 0.682103 0.1
-1.05169 -1.62483 0.573995 0.1
-0.992376 -1.39382 1.16315 0.5
0.146717 -1.69127 0.785958 0.1
0.784803 -1.5926 1.18326 0.5
1.76226 -1.48787 1.16096 0.5
1.235 -1.37873 0.904523 0.1
1.23442 -1.22525 1.02389 0.1
2.2943 -1.78723 0.630476 0.1
2.09236 -1.75695 0.68547 0.1
2.3571 -1.69669 0.792252 0.1
2.26719 -1.73646 0.962448 0.1
2.63396 -1.24308 0.877509 0.1
2.45018 -1.55643 0.893636 0.1
2.50908 -1.37815 0.954279 0.1
-2.67695 -1.12711 0.862365 0.1
-2.8294 -0.616747 0.736146 0.1
-2.67682 -0.658462 0.943911 0.1
-2.76028 -0.821557 0.870398 0.1
-1.67939 -0.711367 0.955364 0.5
-1.12855 -0.604451 0.731571 0.1
-0.476556 -1.18488 0.907637 0.15
0.107627 -1.00949 0.963865 0.5
0.75977 -0.868616 1.17634 0.1
0.679501 -1.00321 0.78586 0.1
0.703932 -1.0259 0.586807 0.1
0.798097 -1.15355 0.739778 0.1
1.00882 -0.970962 1.13816 0.1
1.21569 -0.885886 0.957079 0.1
0.950826 -0.96809 0.870318 0.1
0.821467 -0.977867 1.0258 0.1
1.08945 -1.10351 0.964369 0.1
1.35609 -1.07184 1.00532 0.1
2.82709 -0.684759 0.8046 0.1
-2.85671 -0.524664 0.556683 0.1
-2.57437 -0.0739681 0.840188 0.5
-2.11734 -0.422777 0.690493 0.15
-2.1113 -0.334635 1.10966 0.1
-1.99503 -0.208012 0.964963 0.1
-1.52388 -0.0847982 0.905074 0.1
-0.680961 -0.543832 1.13443 0.5
-0.236073 -0.197021 1.08578 0.1
-0.21031 -0.0718735 0.800465 0.1
-0.126863 -0.449903 0.934535 0.1
-0.0934142 -0.409583 1.1477 0.1
-0.146545 -0.235914 0.900453 0.1
-0.330868 -0.0883512 1.22123 0.1
-0.370171 -0.163252 0.743179 0.1
0.0625356 -0.412491 0.942573 0.1
0.249043 -0.370525 0.916471 0.1
0.30321 -0.432713 1.09293 0.1
0.108138 -0.448756 1.1902 0.1
0.813163 -0.398711 0.745855 0.5
1.63966 -0.504241 1.13336 0.5
1.99781 -0.0383315 1.09726 0.1
2.8573 -0.496322 0.908312 0.1
2.86997 -0.293907 0.918506 0.1
-2.88123 0.253026 1.22039 0.1
-2.16478 0.356017 0.778043 0.1
-2.16136 0.522597 0.885567 0.1
-1.98255 0.05685 1.03403 0.15
-2.03296 0.26973 0.919384 0.1
-2.18913 0.352436 0.998365 0.1
-1.21447 0.604486 0.671538 0.1
-1.75511 0.117204 1.00429 0.1
-0.720478 0.362196 1.1941 0.5
-0.398046 0.105025 0.621768 0.1
-0.340066 0.294501 0.620639 0.1
-0.199626 0.0642444 0.634901 0.1
-0.44915 0.0121365 0.792341 0.1
0.666172 0.515199 0.788765 0.1
0.199275 0.148094 1.1971 0.5
0.876815 0.246294 0.828206 0.1
0.679057 0.179912 0.564197 0.1
0.74563 0.434897 0.975552 0.1
1.24567 0.0856562 0.767528 0.15
1.73314 0.47089 0.95308 0.5
2.54972 0.159442 1.16533 0.5
-2.70364 1.01891 0.934431 0.1
-2.2237 1.19846 0.640482 0.1
-1.65501 0.685955 1.12595 0.5
-0.653853 0.904953 0.954206 0.1
-0.61974 0.936682 1.14112 0.1
-1.10233 0.76755 1.22662 0.1
-0.0660818 1.03274 0.99406 0.5
0.415766 0.689889 1.07522 0.1
0.920917 1.0079 1.0806 0.5
1.3928 0.905293 0.728042 0.1
1.48356 1.00845 0.879556 0.1
1.83171 1.05808 0.938404 0.1
2.78491 0.819232 0.888235 0.1
2.77081 0.700969 1.04178 0.1
2.72736 1.00493 0.835257 0.1
2.83811 0.592384 0.854524 0.1
-2.57748 1.25072 0.818363 0.15
-2.05276 1.55091 1.01342 0.5
-1.57764 1.23372 0.929031 0.1
-1.45674 1.62732 0.809475 0.15
-1.5214 1.40047 0.838266 0.1
-1.41738 1.80392 1.11314 0.1
-1.04826 1.31741 1.14601 0.5
-0.604504 1.87598 0.979777 0.1
0.423501 1.53458 0.902044 0.1
0.442854 1.35231 0.979623 0.1
0.234876 1.62857 1.16289 0.1
1.615 1.15596 1.027 0.15
-2.03832 2.07946 0.749694 0.1
-1.9387 2.13954 1.07192 0.1
-1.92029 2.17733 0.878163 0.1
-1.52348 1.82034 0.946436 0.1
-1.57182 2.23729 1.00678 0.1
-1.74149 2.31625 0.939619 0.1
-1.77452 2.07945 0.973006 0.1
-1.35821 1.92896 0.963128 0.1
-1.59447 2.01671 1.05347 0.1
-0.935004 1.87469 0.839714 0.1
-1.18272 1.8207 0.827771 0.15
-0.975552 2.36557 1.1118 0.5
-0.679567 2.06647 0.716389 0.1
-1.01796 2.03936 0.657282 0.1
-0.0452538 1.88689 0.787757 0.5
-0.475107 2.24269 0.88033 0.1
0.857662 1.94623 1.00493 0.5
1.79084 1.85733 1.10447 0.5
1.33141 2.35208 0.933115 0.1
1.65073 2.38529 0.851984 0.1
-1.56106 2.43119 0.946844 0.1
-1.43659 2.54126 0.806959 0.1
-0.0436217 2.89317 0.826824 0.1
-0.239892 2.88935 0.790788 0.1
-0.0342897 2.52404 0.74982 0.1
-0.497994 2.85965 0.892844 0.1
-0.111828 2.90231 0.639257 0.1
-0.0258701 2.72977 0.685145 0.1
-0.358184 2.43499 0.977629 0.1
-0.326529 2.67938 0.932673 0.1
0.107099 2.75661 0.83005 0.1
0.0820516 2.89978 0.671826 0.1
0.25871 2.88978 0.836989 0.1
0.589654 2.59064 1.01556 0.1
0.591483 2.83489 0.91198 0.1
0.856202 2.58208 0.854436 0.1
1.04948 2.65771 0.636792 0.15
0.961815 2.45477 0.728478 0.1
1.01136 2.52314 0.959225 0.1
0.801671 2.77544 0.954221 0.1
1.02652 2.71446 0.87889 0.1
0.871836 2.76731 0.769633 0.1
0.869849 2.64922 1.08975 0.1
1.2125 2.4415 1.06826 0.1
1.22899 2.57202 0.854437 0.15
1.46734 2.50329 0.856056 0.1
1.39121 2.53967 1.04171 0.1
1.53922 2.40931 1.01475 0.1
-2.82802 2.73029 1.1732 0.1
-1.38152 -2.54856 1.49523 0.1
-1.25289 -2.62039 1.35479 0.1
-1.20748 -2.45598 1.48765 0.1
-1.16212 -2.65053 1.53283 0.1
-0.302802 -2.88784 1.3109 0.1
-0.12261 -2.85733 1.3848 0.1
0.133489 -2.46512 1.64417 0.1
0.405075 -2.87077 1.64248 0.1
0.140039 -2.81924 1.65139 0.1
1.10312 -2.69488 1.58755 0.15
0.873407 -2.73614 1.40065 0.15
1.48105 -2.50416 1.67943 0.1
1.30974 -2.59425 1.67607 0.1
-2.01003 -2.09007 1.63738 0.1
-2.1167 -1.97913 1.75943 0.1
-2.13175 -1.90661 1.50792 0.15
-1.87593 -2.14893 1.83864 0.1
-1.94148 -1.88783 1.67921 0.1
-1.5889 -2.06298 1.21717 0.5
-1.77412 -2.30068 1.73113 0.1
-1.00461 -1.97402 1.26753 0.1
-1.08338 -2.09068 1.52585 0.1
-0.682302 -2.04223 1.55277 0.1
-0.734078 -1.90377 1.32209 0.1
-1.08138 -2.3179 1.55606 0.1
-0.921338 -1.95372 1.51728 0.1
-0.181088 -2.36412 1.41034 0.1
-0.14306 -2.22491 1.55966 0.1
0.0634295 -2.22798 1.59714 0.1
0.389702 -2.12 1.59813 0.1
0.392619 -2.00478 1.42899 0.1
0.23003 -2.27664 1.68612 0.1
0.0457748 -2.03694 1.78059 0.1
0.567672 -2.08078 1.4755 0.1
0.203659 -2.08541 1.65592 0.1
0.733444 -2.15894 1.39379 0.1
1.11293 -1.89041 1.57495 0.1
0.937002 -2.04451 1.59141 0.1
0.739607 -2.02951 1.57414 0.1
0.898785 -1.93523 1.75312 0.1
1.89485 2.50347 0.357884 0.1
-2.64197 -1.20695 1.6215 0.1
-2.47657 -1.51431 1.728 0.1
-2.56158 -1.33719 1.74833 0.1
-2.2992 -1.60681 1.73976 0.1
-2.30004 -1.77131 1.62583 0.1
-1.95455 -1.73843 1.55169 0.1
-2.19861 -1.4021 1.80006 0.1
-2.35626 -1.28654 1.78861 0.1
-2.08801 -1.67692 1.68198 0.1
-1.08744 -1.47947 1.70337 0.1
-1.18594 -1.73035 1.63711 0.1
-0.145084 -1.78358 1.27224 0.5
-0.494066 -1.23821 1.56922 0.1
0.148361 -1.30494 1.50233 0.1
0.259481 -1.18908 1.60142 0.1
1.06157 -1.67843 1.74994 0.1
1.30929 -1.76476 1.42897 0.1
1.23795 -1.64346 1.57361 0.1
-2.70095 -1.08709 1.47343 0.1
-2.47917 -1.14806 1.71675 0.1
-1.97106 -0.883861 1.46126 0.1
-1.87333 -0.724482 1.52348 0.1
-2.15731 -1.07028 1.80545 0.1
-2.00841 -0.962885 1.64151 0.1
-1.85648 -0.807038 1.70544 0.1
-1.81678 -1.01104 1.4457 0.1
-1.2468 -0.630116 1.35914 0.1
-1.71597 -0.861814 1.53743 0.1
-1.43011 -0.72491 1.53217 0.1
-1.25276 -0.867023 1.42559 0.15
-1.48852 -0.928742 1.47569 0.1
-1.00982 -0.908888 1.47845 0.1
-1.17005 -1.04167 1.61165 0.1
-1.19116 -1.0425 1.83365 0.1
-0.649378 -1.04106 1.58728 0.1
-0.420901 -1.14092 1.35992 0.15
-0.277232 -0.826188 1.50799 0.1
-0.102189 -1.00919 1.56057 0.1
0.469252 -1.17388 1.48114 0.15
0.447997 -1.12944 1.739 0.1
0.656543 -1.14818 1.73121 0.1
1.26009 -1.08635 1.80245 0.5
1.90354 -0.963965 1.41479 0.1
1.82899 -1.02828 1.58874 0.1
1.99192 -0.84418 1.65007 0.1
2.46107 -0.822074 1.24973 0.5
2.78239 -0.664535 1.73378 0.1
-2.89446 -0.320444 1.26624 0.1
-2.90535 -0.110294 1.32973 0.1
-2.46072 -0.562613 1.59403 0.5
-2.78745 -0.0428426 1.47538 0.1
-1.87555 -0.528268 1.50373 0.1
-1.47301 -0.0907616 1.47694 0.5
-0.885924 -0.12916 1.49077 0.1
-0.894091 -0.0146167 1.63455 0.1
-0.108289 -0.535297 1.58989 0.1
-0.0712781 -0.277502 1.55665 0.1
-0.0738429 -0.583553 1.34754 0.1
-0.349182 -0.0547359 1.42177 0.1
-0.422051 -0.212944 1.63842 0.15
-0.201686 -0.264489 1.37025 0.1
0.503246 -0.588181 1.63438 0.5
-0.020735 -0.402021 1.40935 0.1
1.07601 -0.436166 1.74969 0.1
1.10074 -0.567458 1.55731 0.1
1.04495 -0.511867 1.32543 0.15
1.2562 -0.387403 1.81609 0.1
1.26117 -0.451749 1.59861 0.1
2.05349 -0.596293 1.53801 0.1
2.08115 -0.0421738 1.53649 0.1
2.05832 -0.128992 1.33556 0.1
2.14716 -0.317872 1.41306 0.1
2.18327 -0.296167 1.21249 0.1
2.29746 -0.265171 1.58784 0.1
2.88648 -0.0108367 1.62751 0.1
2.83756 -0.342041 1.44153 0.15
2.68525 -0.370103 1.69427 0.1
2.56851 -0.309037 1.53439 0.1
2.47868 -0.453448 1.77036 0.1
2.85139 -0.525456 1.60573 0.1
2.88256 -0.216609 1.65182 0.1
2.68728 -0.174355 1.64494 0.1
-2.88306 0.0864055 1.3349 0.1
-2.63256 0.0707266 1.41924 0.1
-2.89578 0.192652 1.50366 0.1
-2.02039 0.170702 1.34717 0.1
-2.14847 0.167606 1.18818 0.1
-1.23642 0.513845 1.58887 0.1
-0.185203 0.569328 1.34242 0.1
-0.22394 0.426186 1.49034 0.1
-0.136604 0.35242 1.64541 0.1
-0.507513 0.394918 1.71083 0.1
-0.376019 0.0403291 1.59783 0.1
-0.404832 0.292859 1.79425 0.1
0.503661 0.00599843 1.7011 0.1
0.42237 0.191971 1.75037 0.1
0.375131 0.521433 1.58116 0.1
0.299307 0.359479 1.72924 0.1
0.57591 0.459953 1.51245 0.1
0.545326 0.296334 1.63802 0.1
0.0544954 0.447361 1.6681 0.1
0.159835 0.481082 1.81492 0.1
0.714156 0.582911 1.43591 0.1
1.10046 0.139164 1.49176 0.5
1.69552 0.335748 1.67015 0.1
1.73969 0.0124389 1.42923 0.1
2.00079 0.154262 1.40254 0.1
1.9294 0.0060626 1.27476 0.1
1.89236 0.144286 1.65849 0.1
1.84866 0.471137 1.59715 0.1
2.24699 0.525207 1.54122 0.1
2.01666 0.340784 1.47617 0.1
2.15274 0.552627 1.37103 0.1
2.84875 0.563067 1.50206 0.1
-2.5109 0.666328 1.39264 0.5
-2.6851 1.13313 1.7125 0.1
-1.97638 0.914786 1.58001 0.15
-2.04586 1.06408 1.37932 0.1
-1.50807 1.10659 1.58869 0.15
-1.7168 1.18 1.47478 0.1
-1.23603 0.834588 1.5803 0.1
-0.88326 0.976953 1.6084 0.1
-0.995834 0.818949 1.4743 0.1
-1.1489 0.670773 1.50707 0.1
-0.728048 0.90531 1.44116 0.1
-0.834038 0.782698 1.60159 0.1
-1.04357 0.819244 1.67045 0.1
-0.607148 1.07903 1.41422 0.1
-0.553167 0.915479 1.31843 0.1
0.399312 0.846874 1.29202 0.1
0.193201 0.692971 1.40507 0.1
0.199769 0.60882 1.5931 0.1
0.525211 0.935091 1.50803 0.1
0.486322 0.671645 1.42029 0.15
0.289067 0.882342 1.50452 0.15
0.28071 0.986953 1.71162 0.1
0.876086 1.12927 1.67315 0.1
0.861148 0.87094 1.58381 0.1
0.864651 0.683081 1.52375 0.1
1.51901 0.994759 1.7322 0.5
2.32441 1.11227 1.26216 0.5
1.96007 0.646435 1.49542 0.1
2.39981 0.646157 1.60545 0.1
2.82749 0.661054 1.32417 0.1
2.79117 0.800742 1.45738 0.1
2.65193 0.660624 1.46784 0.1
2.76782 0.697289 1.62462 0.1
2.7571 0.904611 1.6211 0.1
-2.46752 1.55503 1.45356 0.15
-1.59786 1.38775 1.499 0.15
-1.62491 1.25381 1.2955 0.1
-0.645762 1.22167 1.54434 0.1
-1.07338 1.71708 1.58919 0.1
-0.497552 1.26307 1.33287 0.1
-0.295959 1.48712 1.2019 0.1
-0.339679 1.294 1.41467 0.1
-0.0549203 1.55761 1.28449 0.1
0.438029 1.53604 1.64925 0.5
1.15866 1.77303 1.49069 0.1
1.01177 1.51202 1.37805 0.1
1.00338 1.313 1.58554 0.1
1.14551 1.40068 1.47281 0.1
1.02545 1.63332 1.53372 0.1
1.02444 1.3935 1.77384 0.1
1.0154 1.69153 1.71902 0.1
1.12983 1.52562 1.67468 0.1
1.64485 1.35664 1.31832 0.1
1.68698 1.47732 1.50252 0.1
1.32382 1.4563 1.29371 0.15
1.2748 1.69411 1.3487 0.1
1.21908 1.57603 1.49351 0.1
1.43326 1.56317 1.52631 0.1
1.23002 1.7114 1.7115 0.1
1.87544 1.42258 1.5096 0.1
2.07301 1.58021 1.55822 0.1
2.28344 1.71117 1.49554 0.15
2.31706 1.69176 1.74311 0.1
2.43441 1.5681 1.6339 0.1
-2.00457 2.09351 1.26031 0.1
-2.12277 1.98426 1.41893 0.1
-2.26577 1.81071 1.51443 0.1
-1.57895 2.00891 1.6694 0.5
-1.06324 1.85532 1.40776 0.1
-0.492439 1.81057 1.60173 0.5
0.20605 2.05923 1.62057 0.1
0.31716 2.05954 1.2281 0.1
0.180125 1.9566 1.32641 0.1
0.434862 2.10307 1.44155 0.15
