ITEM: TIMESTEP
1800
ITEM: NUMBER OF ATOMS
3029
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
0.154083 -2.03399 0.618384 0.15
0.193473 -2.01324 0.172377 0.1
0.20399 -2.19602 0.0982774 0.1
1.01781 -1.94937 0.19258 0.1
1.00671 -1.90094 0.421268 0.1
2.29526 -1.78599 0.633419 0.1
2.12666 -1.76023 0.0979781 0.1
2.25227 -1.82828 0.234664 0.1
0.641573 -0.546769 2.67601 0.1
-1.23811 -1.73211 0.0973785 0.1
-1.29227 -1.69249 0.495246 0.1
-1.74789 -1.13665 0.0960802 0.1
-1.42392 -1.57004 0.0987549 0.1
-1.61721 -1.27076 0.709258 0.1
-0.875637 -1.82569 0.0981708 0.1
-0.966246 -1.39367 1.18756 0.5
-0.701882 -2.03738 0.745808 0.1
-0.455604 -1.18537 0.932101 0.15
0.164131 -1.70229 0.811884 0.1
0.562497 -0.702859 0.242328 0.1
1.15217 -1.6586 0.158647 0.1
1.0991 -1.67165 0.44009 0.1
1.04916 -1.77472 0.277859 0.1
0.517585 -0.576261 0.0984175 0.1
1.76325 -1.49252 1.18031 0.5
-2.81859 0.414935 0.120542 0.1
-2.69381 -1.07092 0.875304 0.1
-2.84416 -0.600513 0.712907 0.1
-1.65358 -0.719742 0.960806 0.5
-0.328117 -1.00986 0.24115 0.1
-1.06939 -0.623797 0.739232 0.1
-0.446326 -0.911189 0.0983967 0.1
-0.452894 -0.958483 0.389293 0.1
0.124333 -1.01501 0.987356 0.5
0.723577 -1.04401 0.645423 0.1
0.508477 -0.902134 0.253608 0.1
0.670863 -0.998083 0.192635 0.1
2.07663 -0.721815 0.165249 0.1
2.63852 -1.23823 0.876574 0.1
2.74539 -0.910705 0.409295 0.1
-2.56582 -0.0788817 0.838277 0.5
-2.1015 -0.424124 0.69341 0.15
-1.18025 0.406288 0.371962 0.1
-2.11883 -0.0976047 1.22943 0.1
-0.371589 0.164347 0.0977812 0.1
-0.563969 -0.688538 0.394729 0.1
-0.312422 0.0655426 0.25929 0.1
-0.396234 0.108522 0.625696 0.1
0.999153 0.154775 0.971107 0.1
0.814105 -0.396827 0.789732 0.5
0.40887 -0.031044 0.0970243 0.1
1.95905 0.38062 0.258838 0.1
2.10147 0.128233 0.246166 0.1
2.82819 -0.670522 0.822146 0.1
-1.87593 0.630495 0.579525 0.1
-2.15514 0.353073 0.771595 0.1
-1.21169 0.496133 0.551213 0.1
-1.22867 0.658743 0.674985 0.1
-1.20662 0.307511 0.201199 0.1
-1.20372 0.305605 0.542669 0.1
-0.683097 0.381175 1.22959 0.5
-0.354839 0.30551 0.661926 0.1
0.609521 0.820523 0.622377 0.1
-0.372017 0.25782 0.271592 0.1
0.845259 -0.0157794 0.287987 0.1
0.601716 0.452449 0.869615 0.1
1.02014 -0.0884647 0.226994 0.1
0.550841 -0.111182 0.264128 0.1
1.28859 0.0229337 0.862573 0.15
1.72758 0.465734 0.994138 0.5
2.55467 0.149432 1.18437 0.5
-1.99085 1.66536 0.251458 0.1
-2.21325 1.30559 0.222329 0.1
-2.36391 1.27008 0.0974471 0.1
-2.21362 1.20079 0.64973 0.1
-1.015 1.33167 1.18869 0.5
-0.620716 0.927127 0.986325 0.1
-0.415413 0.229428 0.466339 0.1
-0.0359201 1.04805 1.04389 0.5
